descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"75238130 LAMINA DIANTEIRA RETRO LB110",1276673,440,5,ATIVO,UNIDADE,6428.75,1285.75
"85801098 ARRUELA TRAVA RETRO LB110",1276674,439,25,ATIVO,UNIDADE,160,6.4
"85801097 PINO TRAVA RETRO LB110",1276675,438,25,ATIVO,UNIDADE,144.25,5.77
"85801096 DENTE RETRO LB110",1276676,437,25,ATIVO,UNIDADE,661.75,26.47
"75261224 PORTA DENTE RETRO LB110",1276677,436,25,ATIVO,UNIDADE,870,34.8
"75235262 LAMINA TRASEIRA RETRO LB110",1276678,435,5,ATIVO,UNIDADE,2636.5,527.3
"E157742 LAMINA TRASEIRA RETRO 580H",1276679,434,5,ATIVO,UNIDADE,3356.55,671.31
"862740 DENTE RETRO 580H",1276680,433,70,ATIVO,UNIDADE,4023.6,57.48
"E96935 LAMINA LATERAL RETRO 580H",1276681,432,5,ATIVO,UNIDADE,874.5,174.9
"E96934 LAMINA LATERAL RETRO 580H",1276682,431,5,ATIVO,UNIDADE,874.5,174.9
"E157746 LAMINA FRONTAL RETRO 580H",1276683,430,5,ATIVO,UNIDADE,2072.35,414.47
"9f5124 SUPORTE DA UNHA MOTONIVELADORA 120G",1276684,429,55,ATIVO,UNIDADE,5840.45,106.19
"6y5230 UNHA DO ESCARIFICADOR MOTONIVELADORA 120G",1276685,428,55,ATIVO,UNIDADE,1580.7,28.74
"8e5531 CANTO DE LAMINA MOTONIVELADORA 120G",1276686,427,10,ATIVO,UNIDADE,2324.4,232.44
"4k0367 PORCA MOTONIVELADORA 120G",1276687,426,180,ATIVO,UNIDADE,203.4,1.13
"3f5108 PARAFUSO MOTONIVELADORA 120G",1276688,425,180,ATIVO,UNIDADE,433.8,2.41
"5d9559 LAMINA ¾ AR  1 15 FUROS MOTONIVELADORA 120G",1276689,424,15,ATIVO,UNIDADE,12558.75,837.25
"1g2131 SUPORTE DA UNHA MOTONIVELADORA 120B",1276690,423,55,ATIVO,UNIDADE,5840.45,106.19
"2d5572 UNHA DO ESCARIFICADOR MOTONIVELADORA 120B",1276691,422,55,ATIVO,UNIDADE,1580.7,28.74
"3b4757 CANTO DE LAMINA MOTONIVELADORA 120B",1276692,421,10,ATIVO,UNIDADE,1121.6,112.16
"4k0367 PORCA MOTONIVELADORA 120B",1276693,420,130,ATIVO,UNIDADE,146.9,1.13
"3f5108 PARAFUSO MOTONIVELADORA 120B",1276694,419,130,ATIVO,UNIDADE,313.3,2.41
"5D9558 LAMINA ¾ AR -1 13 FUROS MOTONIVELADORA 120B",1276695,418,15,ATIVO,UNIDADE,10761.75,717.45
"219000310 DENTE LATERA RETRO RANDON 406L",1276696,417,5,ATIVO,UNIDADE,271.5,54.3
"219000311 DENTE LATERAL RETRO RANDON 406",1276697,416,5,ATIVO,UNIDADE,271.5,54.3
"219000309 DENTE RETRO RANDON 406",1276698,415,15,ATIVO,UNIDADE,814.5,54.3
"370160025 LAMINA TRASEIRA RETRO RANDON 406",1276699,414,5,ATIVO,UNIDADE,1814.25,362.85
"75238350 DENTE RETRO LB110",1276700,441,40,ATIVO,UNIDADE,2299.2,57.48
"219000075 PORCA RETRO RANDON 406",1276701,413,50,ATIVO,UNIDADE,56.5,1.13
