descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"AMIODARONA 200MG",4427690,80000,PERDEU,COMP,19360,0.242
"Azitromicina 200mg/5mL suspensão oral acompanha seringa dosa",4427701,2500,PERDEU,FR.,5558.75,2.2235
"Beclometasona 200 mcg cápsula inalante",4427703,900,VENCEU,FR.,301.95,0.3355
"Beclometasona 400 mcg cápsula inalante",4427705,600,PERDEU,CPLA,349.56,0.5826
"Beclometasona 50mcg spray nasal com 200 doses 11,4ml",4427706,200,DESCLASSIFICADO,FR.,6578.5,32.8925
"Bupropiona, cloridrato 150mg",4427721,1000,DESCLASSIFICADO,COMP,1226.9,1.2269
"Carbamazepina 20mg/mL",4427724,1700,PERDEU,FR.,6938.89,4.0817
"Carvedilol 12,5 mg",4427729,3000,DESCLASSIFICADO,COMP,2095.5,0.6985
"Carvedilol 6,25 mg",4427731,1500,DESCLASSIFICADO,COMP,919.5,0.613
"Ceftriaxona 500mg com diluente IM",4427734,2000,VENCEU,AMP,6394.2,3.1971
"Digoxina 0,25mg.",4427762,250000,PERDEU,COMP,9225,0.0369
"Enalapril, maleato 10mg",4427772,3000000,DESCLASSIFICADO,COMP,134400,0.0448
"Enalapril, maleato 20mg",4427773,500000,PERDEU,COMP,24200,0.0484
"Enantoato de noretisterona + valerato de estradiol 1ml",4427774,5000,PERDEU,AMP,32500,6.5
"Espironolactona 25mg",4427778,360000,DESCLASSIFICADO,COMP,36576,0.1016
"Estrogênios conjugados 0,625mg",4427779,50000,DESCLASSIFICADO,COMP,28000,0.56
"Finasterida 5 mg",4427785,510,PERDEU,COMP,105.47,0.2068
"Fluconazol 150mg  blister",4427787,50000,PERDEU,CAP/C,8470,0.1694
"Furosemida 40mg.",4427793,500000,DESCLASSIFICADO,COMP,18150,0.0363
"Glibenclamida 5mg.",4427794,1800000,PERDEU,COMP,37080,0.0206
"HIDROCLOROTIAZIDA 25MG",4427805,3000000,PERDEU,COMP,48900,0.0163
"Isossorbida, mononitrato 20mg",4427818,400000,INABILITADO,COMP,23200,0.058
"Isossorbida, mononitrato 40mg",4427819,180000,INABILITADO,COMP,16884,0.0938
"LEVOFLOXACINO 500MG",4427826,5000,DESCLASSIFICADO,COMP,4883,0.9766
"Levonorgestrel 0,15mg + Etinilestradiol 0,03mg",4427830,800000,PERDEU,COMP,18400,0.023
"Levonorgestrel 0,75mg com dois comprimidos",4427831,350,VENCEU,COMP,419.26,1.1979
"Levotiroxina sódica 100mcg",4427832,200000,PERDEU,COMP,18400,0.092
"Levotiroxina sódica 25mcg",4427833,300000,PERDEU,COMP,28500,0.095
"Levotiroxina sódica 50 mcg",4427834,500000,VENCEU,COMP,50000,0.1
"Lidocaína 2% gel 30g",4427836,9000,PERDEU,BIS,12578.4,1.3976
"Loratadina 10mg",4427839,120000,PERDEU,COMP,5196,0.0433
"Losartana 50mg comprimido revestido",4427841,3000000,PERDEU,COMP,115200,0.0384
"Medroxiprogesterona 150mg/mL 1ml",4427842,2000,DESCLASSIFICADO,AMP,30540.4,15.2702
"METFORMINA 500MG",4427845,1700000,PERDEU,COMP,82280,0.0484
"Metformina 850mg.",4427846,3500000,PERDEU,COMP,229600,0.0656
"Metoclopramida 4mg/mL solução oral 10ml",4427849,5000,PERDEU,FR.,2393,0.4786
"METOPROLOL, SUCCINATO 50MG",4427852,36000,PERDEU,COMP,44370,1.2325
"Nortriptilina 50 mg",4427870,2000,PERDEU,COMP,711.8,0.3559
"Omeprazol 20mg.",4427872,3800000,DESCLASSIFICADO,CPLA,202160,0.0532
"RANITIDINA 150MG",4427886,420000,PERDEU,COMP,26670,0.0635
"Risperidona 1mg",4427888,20000,DESCLASSIFICADO,COMP,6984,0.3492
"Risperidona 2mg",4427889,20000,DESCLASSIFICADO,COMP,14774,0.7387
"Sulfato Ferroso 40mg.",4427902,480000,DESCLASSIFICADO,COMP,16944,0.0353
"Timolol, Maleato 0,5% 5ml",4427908,400,DESCLASSIFICADO,FR.,904.56,2.2614
