descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"SALGADO FRITO TIPO RISOLES DE PRESUNO E QUEIJO",1,1,10," ",CENT,488.74,48.874
"SALGADO FRITO TIPO RISOLES DE CARNE",2,2,10," ",CENT,488.85,48.8847
"SALGADO FRITO TIPO BOLINHA DE QUEIJO",3,3,10," ",CENT,488.85,48.8847
"SALGADO FRITO TIPO QUIBE",4,4,10," ",CENT,488.85,48.8847
"SALGADO FRITO TIPO COXINHA DE FRANGO",5,5,10," ",CENT,488.85,48.8847
"SALGADO FRITO TIPO PASTEL DE CARNE",6,6,10," ",CENT,488.85,48.8847
"SALGADO FRITO TIPO PASTEL DE QUEIJO",7,7,10," ",CENT,488.85,48.8847
"SALGADO FRITO TIPO ENRROLADINHO DE SALSICHA",8,8,10," ",CENT,488.85,48.8847
"SALGADO ASSADO TIPO ESFIHA DE CARNE",9,9,10," ",CENT,488.85,48.8847
"SALGADO ASSADO TIPO ESFIHA DE FRANGO",10,10,10," ",CENT,568.2,56.8199
"SALGADO ASSADO TIPO KIBE",11,11,10," ",CENT,568.2,56.8199
"PÃO DE QUEIJO ASSADO",12,12,10," ",CENT,636.78,63.6775
"SALGADO ASSADO TIPO CROISANT",13,13,10," ",CENT,636.78,63.6775
"SALGADO ASSADO TIPO EMPADA DE PALMITO",14,14,10," ",CENT,488.85,48.8847
"SALGADO ASSADO TIPO EMPADA DE FRANGO",15,15,20," ",CENT,1018.84,50.942
"SALGADO ASSADO TIPO TROUXINHA DE FRANGO COM CATUPIRY",16,16,10," ",CENT,509.42,50.942
"SALGADO ASSADO TIPO MINI TORTA DE LEGUMES",17,17,10," ",CENT,636.78,63.6775
"SALGADO ASSADO TIPO MINI QUICHE",18,18,10," ",CENT,636.78,63.6775
"SALGADO ASSADO FOLHEADO DE FRANGO COM CATUPIRY",19,19,10," ",CENT,488.85,48.8847
"SALGADO ASSADO FOLHEADO PALMITO",20,20,10," ",CENT,488.85,48.8847
"SALGADO ASSADO FOLHEADO TIPO HÚNGARO",21,21,10," ",CENT,636.78,63.6775
"SALGADO ASSADO FOLHEADO DE BANANA COM CANELA",22,22,10," ",CENT,636.78,63.6775
"SALGADO ASSADO FOLHEADO TIPO ROMEU E JULIETA",23,23,10," ",CENT,568.2,56.8199
"SALGADO ASSADO FOLHEADO DE PRESUNTO E QUEIJO",24,24,10," ",CENT,488.85,48.8847
"MINI LANCHES 0,50g EM MINI PÃO DE LEITE",25,25,1000," ",UND,1469.5,1.4695
"LANCHE NATURAL, SANDUICHE DE PÃO FRANCÊS",26,26,1000," ",UND,2890,2.89
"BOLO RECHEADO",27,27,10," ",KG,161.64,16.1643
"BOLO SIMPLES",28,28,25," ",UND,355.13,14.205
"BOLO BRANCO",29,29,25," ",UND,355.13,14.205
"BOLO BRIGADEIRO",30,30,25," ",KG,526.56,21.0625
"BOLO DE CENOURA COM COBERTURA DE CHOCOLATE",31,31,25," ",UND,404.11,16.1643
"BOLO DE CHOCOLATE COM COBERTURA DE CHOCOLATE E CHOCOLATE GRA",32,32,25," ",UND,404.11,16.1643
"BOLO PRESTÍGIO",33,33,25," ",UND,404.11,16.1643
"BOLO TIPO FORMIGUEIRO",34,34,25," ",UND,355.13,14.205
"DOCE BEIJINHO DE CÔCO",35,35,15," ",CENT,955.16,63.6775
"DOCE BRIGADEIRO",36,36,15," ",CENT,955.16,63.6775
"DOCE CAJUZINHO",37,37,15," ",CENT,955.16,63.6775
"CAVAQUINHO FRITO tipo CUECA VIRADA",38,38,25," ",KG,428.6,17.1439
"REFRIGERANTE TIPO COMUM",39,39,400," ",LT,1704.6,4.2615
"REFRIGERANTE TIPO DIET",40,40,200," ",LT,899.32,4.4966
"REFRIGERANTE TIPO LIGHT",41,41,200," ",LT,899.32,4.4966
"SUCO DE LARANJA NATURAL",42,42,450," ",LT,1983.78,4.4084
