descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Mesa Escrivaninha em MDF",4427150,13,DESCLASSIFICADO,UNI,3575,275
"Balcão em MDF acoplado às bancadas de inox.",4427151,7,PERDEU,UN,3087,441
"Bancada estrutura em madeira MDF",4427152,2,PERDEU,UN,608,304
"Armário aberto 1,00 x 0,30 x 2,00m",4427156,2,PERDEU,UN,570,285
"Armário aberto 1,60 x 0,37 x 2,00m",4427157,3,PERDEU,UN,2010,670
"Painel liso",4427158,2,PERDEU,UN,698,349
"Armário arquivo.",4427160,15,DESCLASSIFICADO,UN,14100,940
"Armário com 2 portas",4427161,15,DESCLASSIFICADO,UN,7170,478
"Balcão atendimento.",4427163,2,PERDEU,UN,3760,1880
GAVETEIRO,4427164,6,DESCLASSIFICADO,UND,1608,268
"Suporte para CPU com rodízios.",4427166,5,PERDEU,UN,125,25
"Mesa reunião oval",4427167,1,PERDEU,UN,457,457
"Armário com 2 portas",4427168,1,PERDEU,UN,582,582
