descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"MILHO EM CONSERVA",1273639,36,1650,ATIVO,kg,7425,4.5
Colorifico.,1273642,82,2200,ATIVO,kg,8800,4
OREGANO,1273643,81,100,ATIVO,EMBALAGEM,1500,15
"AÇAFRÃO EM PÓ.",1273672,79,150,ATIVO,kg,2400,16
"COMINHO EM PÓ",1273673,80,150,ATIVO,EMBALAGEM,2700,18
"MACARRÃO TIPO CARAMUJINHO",1273677,32,1100,ATIVO,kg,3157,2.87
"BISCOITO AMANTEIGADO SORTIDO",1273682,5,7600,ATIVO,kg,45600,6
"Biscoito de Mel Glaceado",1273686,9,2600,ATIVO,kg,15600,6
"Biscoito de Milho e Soja",1273687,10,17000,ATIVO,kg,93330,5.49
"DOCE DE FRUTA SORTIDO",1273693,16,2200,ATIVO,kg,9240,4.2
"EXTRATO DE TOMATE",1273709,20,3500,ATIVO,LATA,14000,4
