descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cabo para bisturi nº3",1259135,5,70,ATIVO,UNIDADE,483,6.9
"CURETA GRACEY 11-12 - EM AÇO INOX",1259136,18,100,ATIVO,UNIDADE,950,9.5
"Descolador cirurgico Molt Nº 09",1259137,20,20,ATIVO,UNIDADE,640,32
"Ponta de ultrason nº 10P",1259138,37,10,ATIVO,UNIDADE,1200,120
Porta-amálgama,1259139,39,50,ATIVO,UNIDADE,300,6
Porta-matriz,1259140,40,70,ATIVO,UNIDADE,1330,19
"Tesoura cirúrgica Iris",1259141,51,100,ATIVO,UNIDADE,1110,11.1
"Adesivo dental fotopolimerizável do tipo II",1259142,55,200,ATIVO,FRASCO,13284,66.42
"Amalgama em cápsula - 1 Porção - Kit 500 cápsulas",1259143,65,2,ATIVO,kit,1220,610
"Amalgama em cápsula - 2 Porções - Kit 500 cápsulas",1259144,66,1,ATIVO,kit,810,810
"Broca nº 1190 F",1259145,105,300,ATIVO,UNIDADE,1935,6.45
"Broca nº 3118 F",1259147,106,300,ATIVO,UNIDADE,1935,6.45
"Broca nº 3195 F",1259148,108,300,ATIVO,UNIDADE,1935,6.45
"Cariostático a base de diaminufluoreto de prata 30%",1259149,116,50,ATIVO,FRASCO,500,10
"Cartela para rx odontológico",1259150,117,15,ATIVO,PACOTE,84,5.6
"Clorhexidina 2% - frasco com 100ml",1259151,119,80,ATIVO,FRASCO,561.6,7.02
"Disco de lixa de óxido de aluminio aproximado de 19mm",1259152,141,100,ATIVO,CAIXA,2600,26
"Edta gel 24%. Seringa com 3g de gel.",1259153,142,30,ATIVO,CAIXA,587.1,19.57
"Edta Liquido Trifásico",1259154,143,30,ATIVO,FRASCO,2246.4,74.88
"ESCOVA DE ROBSON",1259155,145,700,ATIVO,UNIDADE,651,0.93
"Escova dental adulto.",1259156,146,8,ATIVO,PACOTE,184,23
"Escova dental infantil.",1259157,147,10,ATIVO,PACOTE,199.8,19.98
"Fio dental bucal",1259158,160,100,ATIVO,UNIDADE,555,5.55
"Fita matriz metálica de 5mm",1259159,162,100,ATIVO,ROLO,1642,16.42
"Fita matriz metalica de 7mm",1259160,163,80,ATIVO,ROLO,1569.6,19.62
"Hidróxido de cálcio pró-análise.",1259194,177,100,ATIVO,POTE,282,2.82
"Ionômero de vidro R fotopolimerizavel",1259195,181,400,ATIVO,kit,45200,113
"Broca nº 3168 F",1259196,107,300,ATIVO,UNIDADE,1935,6.45
"LIMA ROTATORIA PROTAPER. UNIVERSAL 21 MM",1259197,198,2,ATIVO,CAIXA,260,130
"Kit posicionador para RX",1259212,185,5,ATIVO,kit,220,44
"LIMA ROTATORIA PROTAPER. UNIVERSAL 25 MM",1259231,199,5,ATIVO,CAIXA,650,130
"Óleo lubrificante p/ alta/baixa rotação spray",1259232,220,150,ATIVO,FRASCO,1900.5,12.67
"Óxido de zinco e eugenol de presa lenta para obturação de ca",1259233,224,20,ATIVO,kit,238.8,11.94
"Resina Fotopolimerizavel cor A1.ESMALTE",1259234,244,200,ATIVO,SERINGA,6856,34.28
"Resina Fotopolimerizavel cor A1.",1259235,245,100,ATIVO,UNIDADE,3428,34.28
"Resina Fotopolimerizavel cor A2 ESMALTE",1259236,246,200,ATIVO,SERINGA,6856,34.28
"Resina Fotopolimerizavel cor A2 DENTINA",1259237,247,100,ATIVO,SERINGA,3428,34.28
"Resina Fotopolimerizavel cor A3,5 ESMALTE",1259238,248,100,ATIVO,SERINGA,3428,34.28
"Resina Fotopolimerizavel cor A3. DENTINA",1259239,249,200,ATIVO,SERINGA,6856,34.28
"Resina Fotopolimerizavel cor A3. ESMALTE",1259240,250,80,ATIVO,SERINGA,2742.4,34.28
"Saco plástico SACOLÉ medindo 4 x 23 cm para protecao de peca",1259241,255,200,ATIVO,PACOTE,1018,5.09
"Spray congelante para teste de vitalidade pulpar",1259242,258,6,ATIVO,FRASCO,97.14,16.19
"TACA DE BORRACHA",1259243,261,200,ATIVO,UNIDADE,186,0.93
"Sugador cirúrgico descartável caixa c/ 40 unidades",1259244,259,80,ATIVO,CAIXA,2640,33
"Verniz cavitário",1259258,267,50,ATIVO,FRASCO,357,7.14
