descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Centrífuga analógica de bancada, 28 tubos",1258747,2,2,ATIVO,UNIDADE,15280,7640
"Pinça anatômica dissecção 20 cm em aço inoxidável",1258748,12,2,ATIVO,UNIDADE,33.04,16.52
"Pinça anatômica  Dente de Rato, tamanho 20 cm, em aço inoxid",1258749,13,2,ATIVO,UNIDADE,34.06,17.03
"Tesoura cirúrgica 17 cm reta fina/fina, aço inoxidável",1258750,15,2,ATIVO,UNIDADE,49.82,24.91
"Machadinha para necropsia maciça, 27 cm, em aço inoxidável,",1258751,21,2,ATIVO,UNIDADE,2240,1120
"Lâmpada de WOOD Veterinária",1258752,24,2,ATIVO,UNIDADE,240,120
"Cambão retrátil veterinário",1258753,25,1,ATIVO,UNIDADE,380,380
"Pinça Lowmann 20 cm, grande para ossos, em aço inoxidável",1258755,11,2,ATIVO,UNIDADE,770,385
