ano,data,dataVencimento,itens,numero,ocorrencias
2015,2015-04-17,2016-04-17,"itens_62fee1d4-0fb1-4c07-99c6-09d6a7c65865.csv",28," "
2015,2015-04-17,2016-04-17,"itens_8b996905-d867-45e3-9ff3-5d2749b5ac98.csv",27," "
2015,2015-04-17,2016-04-17,"itens_ded1afa7-b615-4797-8a9c-32b3f7f9cb03.csv",34," "
2015,2015-04-17,2016-04-17,"itens_c807109e-19da-4d1c-ab3b-5812fb5f63e7.csv",35," "
2015,2015-04-17,2016-04-17,"itens_79b4885d-8f4c-49d3-9725-fe5f6778b0fe.csv",31," "
2015,2015-04-17,2016-04-17,"itens_f8270f4b-0b0d-4d26-91f8-f44eff28b852.csv",8," "
2015,2015-04-17,2016-04-17,"itens_522d83d0-08de-4b99-842e-7088b94de0c6.csv",25," "
2015,2015-04-17,2016-04-17,"itens_8b5b7418-0829-4208-b6fe-d6285b3da2ee.csv",30," "
2015,2015-04-17,2016-04-17,"itens_112ba181-f86a-4e46-ae59-11fa0481bcd7.csv",38," "
2015,2015-04-17,2016-04-17,"itens_f603d6c2-f796-40fe-8b92-7fa7f39e6dc6.csv",24," "
2015,2015-04-17,2016-04-17,"itens_b87b0dbb-4a3e-4cce-aaac-a4899f1b6f52.csv",36," "
2015,2015-04-17,2016-04-17,"itens_9013acfc-124c-489a-9bb8-2e8e87193809.csv",32," "
2015,2015-04-17,2016-04-17,"itens_f875ada5-8e87-4f74-9925-0e3de8f55703.csv",44," "
2015,2015-04-17,2016-04-17,"itens_1bcc7019-6915-4507-a2d0-1625556594a3.csv",47," "
2015,2015-04-17,2016-04-17,"itens_9b761787-6112-4e24-ab44-33355b8c3dbf.csv",49," "
2015,2015-04-17,2016-04-17,"itens_caaabe03-8cc1-489b-b39b-cbf9425a9665.csv",46," "
2015,2015-04-17,2016-04-17,"itens_59cc3986-bdb8-4af9-9346-883b9d0ff06d.csv",48," "
2015,2015-04-17,2016-04-17,"itens_9bcaa85d-044f-4984-9474-dcb308f267db.csv",45," "
2015,2015-04-17,2016-04-17,"itens_b9b490d0-b1b6-447f-8b47-e511c6429fae.csv",43," "
2015,2015-04-17,2016-04-17,"itens_36bad656-9869-4a93-b434-af96ee8966e8.csv",41," "
2015,2015-04-17,2016-04-17,"itens_45c581c4-fb27-4a92-8a66-2396ad80f968.csv",42," "
2015,2015-04-17,2016-04-17,"itens_7ffb8d56-c0ee-4c81-9bfa-a8d62cce6cc7.csv",40," "
2015,2015-04-17,2016-04-17,"itens_5a4acbfb-44e5-41e9-ab3f-e7bf0ec17a1d.csv",37," "
2015,2015-04-17,2016-04-17,"itens_0bff6557-9f71-4e91-8733-03bc49c18b00.csv",39," "
2015,2015-04-17,2016-04-17,"itens_f0e8496a-f916-4556-be87-18f14110cf5f.csv",29," "
2015,2015-04-17,2016-04-17,"itens_78348489-0200-483d-8de0-153038f7fb34.csv",33," "
2015,2015-04-17,2016-04-17,"itens_6cec6080-8408-4e28-8ae1-905d8915036f.csv",26," "
