descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Saponáceo cremoso",1274935,73,15,ATIVO,MILILITRO,1711.5,114.1
"Luvas de borracha p/ limpeza",1274936,44,60,ATIVO,PAR,418.2,6.97
"Luva descartável latex  P M G (Procedimento Cirúrgico)",1274937,43,10,ATIVO,CAIXA,332.3,33.23
"Lixeira plástica com tampa cap 23L",1274938,42,20,ATIVO,UNIDADE,750.6,37.53
"lixeira plastica com tampa cap 12L",1274939,41,20,ATIVO,UNIDADE,368.6,18.43
"Lixeira plástica com tampa cap 10L",1274940,40,20,ATIVO,UNIDADE,372.4,18.62
"Lixeira plástica com tampa cap 100L",1274941,39,20,ATIVO,UNIDADE,2263,113.15
"LIXEIRA PLASTICA CESTO TELADO 9L",1274942,38,20,ATIVO,UNIDADE,277,13.85
"Limpador e desinfetante DE 1 LITRO.",1274943,37,30,ATIVO,UNIDADE,998.4,33.28
"la de aco",1274944,36,15,ATIVO,PACOTE,35.1,2.34
"Guardanapo de papel folha dupla",1274945,35,15,ATIVO,CAIXA,852.15,56.81
"Garrafa Térmica com alça,capacidade 1L",1274946,34,5,ATIVO,UNIDADE,309.35,61.87
"Garrafa Térmica com alça,capacidade 1,8L",1274947,33,5,ATIVO,UNIDADE,465.5,93.1
"Flanela branca 0,30m x 0,40m",1274948,32,25,ATIVO,PACOTE,1468,58.72
"Estopa de limpeza tipo pastelão",1274949,31,5,ATIVO,FARDO,379.55,75.91
"Estopa de limpeza branca (esfiapada).",1274950,30,10,ATIVO,PACOTE,142.3,14.23
"Multiuso DE 5LTS",1274951,45,10,ATIVO,GALAO,1475.2,147.52
"Esponja para lavação de veículos",1274952,29,50,ATIVO,UNIDADE,446.5,8.93
"Escova de nylon para vaso sanitário com suporte",1274953,27,20,ATIVO,UNIDADE,229.2,11.46
"ESCOVA DE NYLON OVAL",1274954,26,20,ATIVO,UNIDADE,94.6,4.73
"Escova de nylon c/ cabo em L",1274955,25,20,ATIVO,UNIDADE,191,9.55
"Dispenser copos 180/200ml",1274956,24,3,ATIVO,UNIDADE,138.93,46.31
"Dispensador de copos de água c/ 2 tubos",1274957,23,3,ATIVO,UNIDADE,140.37,46.79
"Diluidor para líquidos concentrados",1274958,22,2,ATIVO,UNIDADE,476.46,238.23
"Detergente de louças concentrado 5L",1274959,21,20,ATIVO,GALAO,410.6,20.53
"Detergente concentrado glicerinado",1274960,19,20,ATIVO,GALAO,849.8,42.49
"Detergente Desengraxante DE  5Lt",1274961,18,10,ATIVO,GALAO,1190.7,119.07
"Desinfetante 5L",1274962,17,20,ATIVO,GALAO,179.6,8.98
"Desinfetante 500ml.",1274963,16,20,ATIVO,CAIXA,1365.4,68.27
"DESINFETANTE LIMPADOR",1274964,15,10,ATIVO,GALAO,1427.5,142.75
DESINCRUSTANTE,1274965,14,30,ATIVO,UNIDADE,996.9,33.23
DESENGRIPANTE,1274966,13,100,ATIVO,UNIDADE,1852,18.52
"Copo Plástico capacidade 180 ml",1274967,12,60,ATIVO,CAIXA,5471.4,91.19
"ESPONJA DUPLA FACE;",1274968,28,50,ATIVO,PACOTE,468,9.36
"Odorizante de ambiente perfumado aerosol",1274969,46,20,ATIVO,CAIXA,2234.4,111.72
"Pá de plástico para lixo",1274970,47,50,ATIVO,UNIDADE,494,9.88
"Palito de dentes.",1274971,48,10,ATIVO,CAIXA,141.3,14.13
"Vassoura terreiro",1274972,82,10,ATIVO,UNIDADE,375.7,37.57
"Vassoura de tiras de algodão (mop úmido esfregão)",1274973,81,10,ATIVO,UNIDADE,375.3,37.53
"VASSOURA DE PALHA",1274974,80,20,ATIVO,UNIDADE,563.4,28.17
"VASSOURA DE NYLON",1274975,79,50,ATIVO,UNIDADE,730.5,14.61
"VASSOURA DE ALGODAO",1274976,78,20,ATIVO,UNIDADE,941.4,47.07
"Toalheiro de plastico para papel toalha",1274977,77,10,ATIVO,UNIDADE,461.2,46.12
"Silicone gel para veículos galão 5L.",1274978,76,10,ATIVO,GALAO,467.9,46.79
"Silicone gel para veiculos (500ML)",1274979,75,50,ATIVO,UNIDADE,453.5,9.07
"Saponáceo em pó;",1274980,74,15,ATIVO,CXA,928.05,61.87
"SACOLA PARA APLICADOR DE BOWL CLEANSE",1274981,72,10,ATIVO,UNIDADE,237.8,23.78
"Saco p/ lixo 50L",1274982,71,50,ATIVO,PACOTE,2139,42.78
"Saco p/ lixo 30L",1274983,70,50,ATIVO,PACOTE,1186.5,23.73
"Saco p/ lixo 15L",1274984,69,50,ATIVO,PACOTE,449,8.98
"Saco p/ lixo 100L",1274985,68,50,ATIVO,PACOTE,3098.5,61.97
"Saca de tecido",1274986,67,500,ATIVO,UNIDADE,2340,4.68
"Saboneteira de plastico para banheiro",1274987,66,10,ATIVO,UNIDADE,332.3,33.23
"Sabonete líquido.",1274988,65,10,ATIVO,GALAO,527.1,52.71
"Sabonete barra",1274989,64,30,ATIVO,PACOTE,711.9,23.73
"Sabão em pó .",1274990,63,100,ATIVO,kg,711,7.11
"Sabão em barra glicerinado",1274991,62,10,ATIVO,PACOTE,117.9,11.79
"Sabão de côco",1274992,61,10,ATIVO,PACOTE,141.3,14.13
"Rodo plástico 60cm",1274993,60,25,ATIVO,UNIDADE,823.5,32.94
"RODO PLASTICO 40CM",1274994,59,100,ATIVO,UNIDADE,2339,23.39
QUEROSENE,1274995,58,20,ATIVO,CAIXA,8908.6,445.43
"Protetor solar UVB FPS 60 / FP-UVA 24 bombona 1kg/1L",1274996,57,20,ATIVO,UNIDADE,3389.6,169.48
"Protetor solar UVB FPS 60 / FP-UVA 24 bisnaga 120g/120ml",1274997,56,100,ATIVO,UNIDADE,2397,23.97
"Protetor labial FPS 35 com proteção UVA/UVB",1274998,55,300,ATIVO,UNIDADE,2622,8.74
"Pretiador de pneu",1274999,54,10,ATIVO,GALAO,332.3,33.23
"PRATO DESCARTÁVEL.",1275000,53,5,ATIVO,CAIXA,475.05,95.01
"Pasta saponácea multiuso",1275001,52,10,ATIVO,UNIDADE,905.2,90.52
"Papel toalha interfolhado",1275002,51,100,ATIVO,FARDO,1938,19.38
"PAPEL TOALHA",1275003,50,200,ATIVO,PACOTE,926,4.63
"Papel higiênico branco.",1275004,49,50,ATIVO,FARDO,4693,93.86
"COPO DESCARTÁVEL",1275005,11,20,ATIVO,CAIXA,2263,113.15
"Conjunto Balde/Espremedor;",1275006,10,3,ATIVO,UNIDADE,1002.57,334.19
"Detergente de louças concentrado 500ml",1275007,20,20,ATIVO,CAIXA,1136.2,56.81
"Cabo de alumínio para mop úmido",1275008,8,10,ATIVO,UNIDADE,257.8,25.78
"Balde plástico 8L",1275009,7,20,ATIVO,UNIDADE,177.6,8.88
"Balde plástico 20L",1275010,6,20,ATIVO,UNIDADE,410.6,20.53
"APLICADOR PARA BOWL CLEANSE",1275011,5,10,ATIVO,UNIDADE,236.8,23.68
"Álcool etílico hidratado 92,8° INPM",1275012,4,20,ATIVO,CAIXA,1430.4,71.52
"Álcool Etílico concentração de 68% a 72%",1275013,3,10,ATIVO,CAIXA,715.2,71.52
"Água sanitária 5L",1275014,2,20,ATIVO,GALAO,142.2,7.11
"Água sanitária 1L",1275015,1,20,ATIVO,CAIXA,674.2,33.71
CLORO,1275016,9,10,ATIVO,GALAO,99.3,9.93
