descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Doce de Leite",4638171,21,900,ATIVO,POTE,6435,7.15
"LEITE CONDENSADO",4638172,30,1000,ATIVO,UNIDADE,5900,5.9
"LEITE SEM LACTOSE",4638173,32,500,ATIVO,LITROS,4400,8.8
"OLEO DE SOJA",4638174,41,2500,ATIVO,UNIDADE,18750,7.5
"PRESUNTO FATIADO",4638175,47,1200,ATIVO,kg,31560,26.3
"SALSICHA VERMELHA",4638176,50,600,ATIVO,PACOTE,26490,44.15
