arquivo,data,descricao,numero,tipo
"3cde4e5d-bea3-4949-9c2a-e1f1c0ce7cef",2024-03-06,"TermodeHomologaoeAdjudicaounificado (100).pdf"," ",HOMOLOGAÇÃO
"6a1ac3c2-647e-47ce-aae9-ce1f64055f53",2024-07-02,"CP 172.PMC.2023 - supervisão obras projeto de mobilidade urbana - FONPLATA.pdf"," ",EDITAL
"d7024c88-6727-453f-a337-91527e1356fa",2024-07-17,TR_SUP_1.PDF," ","TERMO DE REFERENCIA"
"ddd54b6f-3b76-48aa-99e4-0e5bf7e9187e",2024-07-17,"Orç. Fisc DNIT.pdf"," ","ORÇAMENTO ESTIMADO"
"9fb62195-4a55-4dce-bd24-059976989c45",2024-07-22,"ATA CPINTER 172.PMC.2023 - 6 abertura proposta técnica sem representantes.pdf"," ","ata de sessão"
"544f65d4-e61d-47c5-af53-17c33518f22b",2024-07-22,"ATA CPINTER 172.PMC.2023 - 5 encerramento prazo recursos e marcação abertura da proposta técnica.pdf"," ","ata de sessão"
"729d4d70-cedc-4528-b7db-4a3d075b4c53",2024-07-22,"ATA CPINTER 172.PMC.2023 - 1 - registro recebimento impugnação.pdf"," ","ata de sessão"
"03cdca59-3971-4796-9d05-72fa33cba91b",2024-07-22,"ATA CPINTER 172.PMC.2023 - 7 recebimento analise proposta técnica.pdf"," ","ata de sessão"
"9f473039-21c6-43e7-b84f-fd185d68a986",2024-07-22,"ATA CPINTER 172.PMC.2023 - 10 retificação da ata 09.pdf"," ","ata de sessão"
"63fd781e-5c60-40e7-b3c6-fec356ff48c3",2024-07-22,"ATA CPINTER 172.PMC.2023 - 13 suspensão abertura propostas - mandado de segurança.pdf"," ","ata de sessão"
"64587e4e-02e7-4a64-bc6b-5ee130f7466c",2024-07-22,"ATA CPINTER 172.PMC.2023 - 4 retificação da ata 03.pdf"," ","ata de sessão"
"0ecf7745-d58a-486e-847c-938887e2204b",2024-07-22,"ATA CPINTER 172.PMC.2023 - 15 abertura das propostas de preços.pdf"," ","ata de sessão"
"f0b19320-f7e9-4c36-9114-e47bb154f0f6",2024-07-22,"ATA CPINTER 172.PMC.2023 - 2 - registro recebimento paracer juridico impugnação -desprovimento.pdf"," ","ata de sessão"
"f3d5ec38-99f0-4986-a72a-68350490e119",2024-07-22,"ATA CPINTER 172.PMC.2023 - 8 recebimento recurso abertura de contrarrazões.pdf"," ","ata de sessão"
"c40b5e06-d5d1-46a4-8a8b-a69e34c6a2df",2024-07-22,"ATA CPINTER 172.PMC.2023 - 12 encerramento prazo recursos e marcação abertura da proposta financeiras.pdf"," ","ata de sessão"
"58bcc5a6-ed58-42ca-a8fe-4eb201d68948",2024-07-22,"ATA CPINTER 172.PMC.2023 - 14 remarcação abertura das propostas de preços.pdf"," ","ata de sessão"
"b651217e-b09e-4426-a737-4cd231ea3eb8",2024-07-22,"ATA CPINTER 172.PMC.2023 - 11 recebimento do parecer juridico.pdf"," ","ata de sessão"
"bc4e30dc-d257-4652-8ea3-97e2f19cd2f4",2024-07-22,"ATA CPINTER 172.PMC.2023 - 17 passado recurso - homologação.pdf"," ","ata de sessão"
"c8c11a34-5654-4646-a22f-7eac3cd106bd",2024-07-22,"ATA CPINTER 172.PMC.2023 - 16 recebimento analise proposta de preços prazo de recurso.pdf"," ","ata de sessão"
"cab174cf-f753-4fc1-a25f-5cc3a0301dde",2024-07-22,"ATA CPINTER 172.PMC.2023 - 9 encerramento das contrarrazões e encaminhamento juridico.pdf"," ","ata de sessão"
"8fc5d1b8-22f6-46b5-a55f-a59e36c57a82",2024-07-22,"ATA CPINTER 172.PMC.2023 - 3 abertura habilitação com representantes.pdf"," ","ata de sessão"
"daaa229d-9956-4651-93bd-11c9a63901db",2025-10-06,"Anexo 04 – Critério para Julgamento – Proposta Técnica.pdf"," ",ANEXOS
