descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ÁGUA OXIGENADA",5557034,1,150,ATIVO,LITRO,853.5,5.69
"Alcool Líquido 70%",5557035,4,500,ATIVO,LITRO,2370,4.74
"Colar cervical G",5557036,13,10,ATIVO,UNIDADE,126.4,12.64
"Colar cervical M",5557037,15,10,ATIVO,UNIDADE,126.4,12.64
"Colar cervical neonatal",5557038,16,5,ATIVO,UNIDADE,63.2,12.64
"ELETRODO DE MONITORAMENTO ECG",5557039,27,20,ATIVO,PACOTE,215.6,10.78
"Esfigmomanômetro Adulto",5557040,28,3,ATIVO,UNIDADE,213.69,71.23
"kit Imobilização",5557041,37,5,ATIVO,kit,2771.45,554.29
"Luva Nitrílica Azul",5557042,42,1500,ATIVO,CAIXA,18480,12.32
"Máscara facial adulto",5557043,45,15,ATIVO,UNIDADE,93.45,6.23
"Soro Fisiológico 250ml",5557044,57,600,ATIVO,MILILITRO,1494,2.49
