descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FIAT DUCATO (06 -09) MULTI TETO ALTO 2.8 Turbo Diesel JTD 2009",4836234,6,1,ATIVO,UNIDADE,1370.37,22.5
"FIAT PULSE AUDACE TF200 2023",4836235,15,4,ATIVO,UNIDADE,5481.48,22.5
"FIAT SIENA FASE IV EL 1.0 Fire 8V Flex 2014",4836236,17,2,ATIVO,UNIDADE,2740.74,25
"FIAT STRADA HD WORKING CC E GASOLINA 2017",4836237,19,1,ATIVO,UNIDADE,1370.37,22.5
"FIAT UNO 2P VIVACE 1.0 Evo Flex 2014.",4836238,20,1,ATIVO,UNIDADE,1370.37,21.5
"GM MONTANA LS2 1.4 8V 2020",4836239,22,4,ATIVO,UNIDADE,5481.48,27
"GM SPIN 1.8L AT PREMIER FLEX 2020 - 2022",4836240,29,3,ATIVO,UNIDADE,4111.11,22.5
"HYUNDAI HB20 S10 TM PLATIN 2022",4836241,32,4,ATIVO,UNIDADE,5481.48,22.5
"M. BENZ 415 EUROLAF AMB 2018",4836242,39,1,ATIVO,UNIDADE,1370.37,21.5
"TOYOTA COROLLA XEI 2.0 FLEX 2018-2022.",4836243,56,2,ATIVO,UNIDADE,2740.74,22.5
"VW GOL TRENDLINE 1.6 8V FLEX 2017-2018",4836244,60,4,ATIVO,UNIDADE,5481.48,22.5
"VW VOYAGE 1.6L MB5 2019",4836245,65,3,ATIVO,UNIDADE,4111.11,22.5
"FORD/CARGO 1317 E(Nacional) 2010",4836246,68,6,ATIVO,UNIDADE,8222.22,21
"FORD/CARGO 712 (Nacional) 2010",4836247,73,1,ATIVO,UNIDADE,1370.37,21
"FORD/CARGO 816 S (Nacional) 2013",4836248,75,1,ATIVO,UNIDADE,1370.37,22
"HYUNDAI HD80 - 2019",4836249,76,2,ATIVO,UNIDADE,2740.74,22
"HYUNDAI HD80 – 2021 – 2022.",4836250,77,2,ATIVO,UNIDADE,2740.74,22
"M.BENZ/L 1113(Nacional) 1978",4836251,83,1,ATIVO,UNIDADE,1370.37,21
"REBOQUE PRANCHA",4836252,89,1,ATIVO,UNIDADE,1370.37,20.5
"VW/17.280 CRM 4X2 4P (Nacional) 2014",4836253,92,1,ATIVO,UNIDADE,1370.37,21
"VW/24.250 CNC 6X2 (Nacional) 2008",4836254,93,1,ATIVO,UNIDADE,1370.37,21
"VW/26.390 CTC 6X4 CARRETA 2012",4836255,94,1,ATIVO,UNIDADE,1370.37,21
"VW/6.160 DRC 4X2(Nacional) 2019",4836256,95,1,ATIVO,UNIDADE,1370.37,22
"VW/8.120 EURO3(Nacional) 2008",4836257,96,1,ATIVO,UNIDADE,1370.37,21
"VW/8.150(Nacional) 2004",4836258,97,1,ATIVO,UNIDADE,1370.37,22
"VW/MPOLO SENIOR GVO(Nacional) 2004",4836259,101,1,ATIVO,UNIDADE,1370.37,21
