descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
ACHOCOLATADO,12544001,900,VENCEU,KG,11700,13
"ACUCAR REFINADO",12544003,2000,PERDEU,KG,10540,5.27
AMENDOIM,12544005,600,PERDEU,PCT,4962,8.27
"AMIDO DE MILHO",12544006,500,VENCEU,KG,6625,13.25
"ARROZ INTEGRAL",12544007,100,VENCEU,KG,530,5.3
"BATATA PALHA",12544008,1000,PERDEU,EMB,5780,5.78
"BEBIDA SABOR MORANGO",12544009,400,PERDEU,KG,2436,6.09
"BISCOITO BROA DE POLVILHO",12544011,1000,PERDEU,PCT,11220,11.22
"BISCOITO MAISENA  DE CHOCOLATE - SEM LEITE",12544012,1000,PERDEU,PCT,10400,10.4
"BISCOITO DE COCO - SEM LEITE",12544013,700,PERDEU,PCT,7035,10.05
"BISCOITO SALGADO INTEGRAL",12544014,300,PERDEU,PCT,3369,11.23
"BOLACHA ÁGUA E SAL",12544015,1000,PERDEU,EMB,6680,6.68
CAFE,12544016,2000,VENCEU,EMB,35100,17.55
COLORAU,12544019,350,VENCEU,KG,4637.5,13.25
"CREME DE LEITE",12544020,1000,PERDEU,LAT,4670,4.67
"Doce de Leite",12544022,900,PERDEU,POT,6453,7.17
"EXTRATO DE TOMATE",12544024,2500,VENCEU,KG,9925,3.97
"FARINHA DE TRIGO",12544026,2500,PERDEU,KG,11675,4.67
"FERMENTO EM PO",12544028,600,PERDEU,KG,3438,5.73
"FUBÁ DE MILHO",12544029,150,VENCEU,KG,720,4.8
"LEITE CONDENSADO",12544031,1000,PERDEU,UND,6980,6.98
"LEITE SEM LACTOSE",12544033,500,PERDEU,LIT,4415,8.83
MACARRÃO,12544035,1500,PERDEU,PCT,6705,4.47
"MACARRÃO INTEGRAL",12544036,200,VENCEU,PCT,1016,5.08
MAIONESE,12544038,650,PERDEU,UNI,5778.5,8.89
MARGARINA,12544039,1000,PERDEU,PCT,9280,9.28
"MILHO VERDE",12544041,1500,PERDEU,UND,5220,3.48
"OLEO DE SOJA",12544042,2500,PERDEU,UND,34975,13.99
"PRESUNTO FATIADO",12544048,1200,PERDEU,KG,33528,27.94
"Refrigerante 2 Litros",12544049,1000,PERDEU,UND,5860,5.86
"Sal Refinado",12544050,500,PERDEU,KG,1190,2.38
"SALSICHA VERMELHA",12544051,600,PERDEU,PCT,26688,44.48
"SUCO NATURAL",12544054,3000,VENCEU,LT,81900,27.3
Vinagre,12544056,600,PERDEU,FRA,1884,3.14
"MILHO PARA PIPOCA",12544057,1000,PERDEU,KG,5430,5.43
"POLVILHO AZEDO",12544058,300,PERDEU,KG,2079,6.93
"CARNE - MÚSCULO TRASEIRO BOVINO MOÍDO (Lagartão)",12544059,1875,PERDEU,KG,60018.75,32.01
"CARNE - MÚSCULO TRASEIRO BOVINO MOÍDO (Lagartão)",12544090,625,PERDEU,KG,21081.25,33.73
"CARNE - PALETA GROSSA EM CUBOS",12544060,2000,PERDEU,KG,71800,35.9
"PERNIL SUÍNO CORTADO EM CUBOS",12544061,2000,PERDEU,KG,40320,20.16
"Filé de Peixe congelado",12544062,2250,PERDEU,KG,105345,46.82
"Filé de Peixe congelado",12544094,750,PERDEU,KG,36960,49.28
"FILÉ DE FRANGO CONGELADO IQF,  SASSAMI",12544063,2500,PERDEU,KG,61750,24.7
"SOBRECOXA DESOSSADA",12544064,2000,PERDEU,KG,42940,21.47
"Acém Bovino Moído",12544065,1875,PERDEU,KG,50437.5,26.9
"Acém Bovino Moído",12544116,625,PERDEU,KG,17250,27.6
"Acém Bovino",12544066,2000,VENCEU,KG,48000,24
"COXA E SOBRECOXA DE FRANGO",12544067,2500,DESCLASSIFICADO_LANCE,KG,42500,17
