descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Biscoito salgado integral: Isento de gorduras trans. Embalag",4309049,3,800,ATIVO,UNIDADE,4632,5.79
"Biscoito doce à base de cereais integrais",4309050,4,2400,ATIVO,UNIDADE,10440,4.35
"Barra de cereal",4309051,5,2400,ATIVO,UNIDADE,3504,1.46
"Sachê  2 em1, shampoo + condicionador",4309052,8,2400,ATIVO,UNIDADE,1776,0.74
"Sabonete em sache",4309053,9,2400,ATIVO,UNIDADE,936,0.39
