descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bule com tampa 5 litros inox",4678408,10,70,ATIVO,UNIDADE,7693,109.9
"Caixa Organizadora de Plástico 12,5 litros",4678409,14,200,ATIVO,UNIDADE,4580,22.9
"Caixa plástica multiuso com tampa e com trava 1,5 litros",4678410,17,200,ATIVO,UNIDADE,1998,9.99
"Caixa plástica multiuso com tampa e trava 7,5 litros",4678411,19,200,ATIVO,UNIDADE,3198,15.99
"Caixa Vazada Plástica na cor preta",4678412,24,400,ATIVO,UNIDADE,15952,39.88
"Carrinho Plataforma de aço dobrável, 300 kg",4678413,27,30,ATIVO,UNIDADE,39000,1300
"Caldeirão tipo hotel alumínio número 26",4678414,53,70,ATIVO,UNIDADE,6930,99
"Panela Caldeirão de alumínio 17 litros",4678415,54,70,ATIVO,UNIDADE,7910,113
"Panela Caçarola de alumínio 8,3 litros",4678416,56,70,ATIVO,UNIDADE,6293,89.9
