ano,data,dataVencimento,itens,numero,ocorrencias
2024,2024-01-02,2025-01-02,"itens_bee3a183-4736-472f-a1d2-823c463089cf.csv",1," "
2024,2024-01-02,2025-01-02,"itens_ca263d85-e0cd-4064-85a4-df8c08cbba24.csv",2,"ocorrencias_addc1f40-7995-4003-ad40-abb18bbd124a.csv"
2024,2024-01-02,2025-01-02,"itens_817df93b-278e-4f98-bc2e-2f000d8dcc46.csv",3,"ocorrencias_c522056e-f4c0-4382-8e59-1bbc0f7a5c34.csv"
2024,2024-01-02,2025-01-02,"itens_8f2d08e2-dde9-41b6-b976-136be69993ad.csv",4,"ocorrencias_25790fe5-f3d5-48c8-aec2-2b52a85558c5.csv"
2024,2024-01-02,2025-01-02,"itens_1d0af02f-d9bb-42c1-b466-15a4430dc1eb.csv",5,"ocorrencias_ff4b2409-3a70-4384-882e-36e2299c453b.csv"
2024,2024-01-02,2025-01-02,"itens_a44edd32-ca20-4ccd-893d-e5f6753a4d9f.csv",6," "
2024,2024-01-02,2025-01-02,"itens_14a61b86-fea1-40be-8c0c-0f2c0afb5fe4.csv",7,"ocorrencias_d6a4d1b1-a67b-490b-9b9d-69908e812aeb.csv"
2024,2024-01-02,2025-01-02,"itens_c64d64e4-597c-4ae8-a9ab-c2f6da53ecdb.csv",8," "
2024,2024-01-02,2025-01-02,"itens_81561720-cdb6-47d7-8798-a230e546a7e1.csv",9," "
2024,2024-01-02,2025-01-02,"itens_2a15a014-91d3-4782-993e-f1d2e4769650.csv",10,"ocorrencias_5e1f5d1b-f4e9-4647-a88d-84918c340ff5.csv"
2024,2024-01-02,2025-01-02,"itens_d9f6611c-a47c-4eaf-9614-28ebeab99bd6.csv",11," "
2024,2024-01-02,2025-01-02,"itens_4f1fada7-51cf-4686-8bef-8fd2f332e8db.csv",12," "
2024,2024-01-02,2025-01-02,"itens_825ea1cd-6bb8-4479-bff2-78c037712fe9.csv",13," "
2024,2024-01-02,2025-01-02,"itens_38bfecc0-d73c-4346-ab6c-2185ad4c279e.csv",14," "
2024,2024-01-02,2025-01-02,"itens_4a9e3e08-8563-4139-949b-659f02b960a7.csv",15," "
2024,2024-01-02,2025-01-02,"itens_161939a7-0caa-4731-9e7f-9cad1d8dcbae.csv",16," "
2024,2024-01-02,2025-01-02,"itens_b930e5ce-ae81-4ccf-86ba-f0bf810ff630.csv",18," "
2024,2024-01-02,2025-01-02,"itens_5a5659ae-4307-4dfd-b666-b1e698c05a7e.csv",19," "
2024,2024-01-02,2025-01-02,"itens_b73faa43-04f8-46a9-99b7-81d9895cbdd4.csv",20," "
2024,2024-01-02,2025-01-02,"itens_fe3f526c-20cd-4c82-94b1-7b0d172aa347.csv",21," "
2024,2024-01-02,2025-01-02,"itens_7044eb8d-4423-4ce7-a6d2-d86029581078.csv",22," "
2024,2024-01-02,2025-01-02,"itens_d5f00ccc-636f-44bd-b0ca-dbbe76eee220.csv",17," "
2024,2024-03-06,2025-01-02,"itens_32295857-d3e1-4474-8ab8-b6f7af4ff663.csv",85,"ocorrencias_037063de-115a-4c77-b9b6-c51ff090a3c2.csv"
2024,2024-03-06,2025-01-02,"itens_ddbc1365-ba9d-4310-96a8-b585d6ee991c.csv",86," "
2024,2024-06-20,2025-01-02,"itens_1f07b348-114f-42fe-b0b0-2f5c43f72cd7.csv",128,"ocorrencias_a598cfe1-7895-4dc1-9891-8d85c9c75a00.csv"
