arquivo,data,descricao,numero,tipo
"8025e74c-828c-4abe-9688-0bc24c21b4f5",2023-02-14,"PRE 004.FMS.2023 - Aquisição medicamentos guia da farmacia.pdf"," ",EDITAL
"ec5f94ee-4953-4401-b5b8-a643ac5246fb",2025-10-02,"AtaSessaoAdjudicacao_Parte1-1_20230223101453774.pdf"," ",ATAS
"98bc0d06-ff7a-4287-bd5b-7333050f7d24",2025-10-02,"AtaSessaoDisputa_Parte1-1_20230223091755103.pdf"," ",ATAS
"0222bf7e-d655-42aa-a5bf-9ab032c25820",2025-10-03,"ATA HOMOLOGAÇÃO 4.pdf"," ",HOMOLOGAÇÃO
"42425785-ff6b-482e-a2b4-e307a89d5037",2025-10-03,"PARECER JURIDICO - PRE 004.FMS.2023 - Aquisição medicamentos guia da farmacia.pdf"," ","PARECER JURIDICO"
