arquivo,data,descricao,numero,tipo
"6495265e-ecbb-414b-a250-7c804e835483",2023-11-01,"PR 270.PMC.2023 - Manutenção da frota 9ºBPM.pdf"," ",EDITAL
"52d5e573-391e-4b72-83ba-c763a4ad5d77",2025-10-06,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"e0a8079b-3847-4c98-a0a7-40e020eca20d",2025-10-03,"PARECER JURIDICO - PR 270.PMC.2023 - Manutenção da frota 9ºBPM.pdf"," ","PARECER JURIDICO"
"9ce75245-2691-4f4c-b6fb-48c4c3752312",2025-10-06,"Ata de Reunião de Julgamento de Propostas (unificado).pdf"," ","ata de sessão"
