descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bobina de papel para impressora térmica de senhas",4239514,14,83,ATIVO,CAIXA,7470,90
"Borracha (amarradilha) para dinheiro nº 18",4239515,21,2820,ATIVO,PACOTE,5611.8,1.99
"Cartolina com gramatura mínima 180/gm2, tamanho 500X660mm",4239516,45,8310,ATIVO,UNIDADE,5401.5,0.65
"Clips para papel 8/0 caixa com 25 unidades.",4239517,54,1920,ATIVO,CAIXA,3264,1.7
"envelope papel pardo tamanho 29 x 20 cm",4239518,74,16300,ATIVO,UNIDADE,3586,0.22
"envelope papel pardo tamanho 34 x 24 cm",4239519,75,28900,ATIVO,UNIDADE,7803,0.27
"ENVELOPE pardo - 310 mm x 410 mm - 80 gr",4239520,76,13602,ATIVO,UNIDADE,7073.04,0.52
"Etiqueta carta para impressoras disk Jet e Laser, PAPEL A 4",4239521,79,84,ATIVO,CAIXA,2436,29
"Fita adesiva branca",4239522,84,1795,ATIVO,UNIDADE,6444.05,3.59
"Grampo para grampeador galvanizado 23/13",4239523,105,295,ATIVO,CAIXA,1333.4,4.52
"Livro Ata pautado com 100 folhas",4239524,116,1152,ATIVO,UNIDADE,11301.12,9.81
"Livro Ata pautado com 200 folhas",4239525,117,402,ATIVO,UNIDADE,8160.6,20.3
"Livro de protocolo capa dura",4239526,118,582,ATIVO,UNIDADE,5238,9
"Papel Offset, alcalino, formato A-3 (420x297mm)",4239527,128,76,ATIVO,RESMA,3724,49
"Papel Ofício Colorido A4",4239528,133,810,ATIVO,PACOTE,3604.5,4.45
"Pasta Arquivo polipropileno 335 x 55 x 235 mm.",4239529,136,1790,ATIVO,UNIDADE,6998.9,3.91
"Pasta Canaleta Ofício",4239530,139,545,ATIVO,UNIDADE,501.4,0.92
"Perfurador 2 furos para ate 12 folhas de papel 75g/m²",4239531,150,345,ATIVO,UNIDADE,3125.7,9.06
"Pilha Média: pilha alcalinas",4239532,153,2900,ATIVO,CARTELA,25897,8.93
"Pilhas de Mercúrio, CR 2032, 3V",4239533,156,290,ATIVO,UNIDADE,1464.5,5.05
"Plástico autoadesivo de fácil aplicação 45cmx 10 metros",4239534,159,530,ATIVO,ROLO,12985,24.5
"Plástico autoadesivo de fácil aplicação 45cmx25 metros",4239535,160,375,ATIVO,ROLO,19875,53
"Plástico autoadesivo de fácil aplicação preto fosco",4239536,161,150,ATIVO,ROLO,5406,36.04
"Tesoura Doméstica",4239537,188,1315,ATIVO,UNIDADE,1183.5,0.9
