arquivo,data,descricao,numero,tipo
"97d00de3-d91a-4a25-bf3b-fb30f31ce8e8",2023-11-16,"TP 245.PMC.2023 - construção novo centro comunitário bairro girassóis.pdf"," ",EDITAL
"b3750f1d-7871-4676-9ff1-6797b39b016f",2023-11-16,"ATA TP 245.PMC.2023 - 2 análise da documentação - parecer técnico.pdf"," ","ata de sessão"
"b489f9c2-78d2-4836-970d-91e5767aed72",2023-11-16,"ATA TP 245.PMC.2023 - 1 abertura habilitação com representantes.pdf"," ","ata de sessão"
"589ef3c9-2764-47a7-ae70-5d5028454b78",2023-11-16,"ATA TP 245.PMC.2023 - 5 recebimento propostas conferidas e encaminhamento para nova proposta.pdf"," ","ata de sessão"
"d3a6c78e-6cb7-486c-9e72-f984b4d7be94",2023-11-16,"ATA TP 245.PMC.2023 - 4 abertura das propostas com representantes.pdf"," ","ata de sessão"
"30bbd017-0bce-45e2-94af-84f59c04ddfa",2023-11-16,"ATA TP 245.PMC.2023 - 3 encerramento prazo recursos e marcação abertura das propostas.pdf"," ","ata de sessão"
"69a1792a-acd2-4b3d-9726-48a70988783f",2023-11-16,"ATA TP 245.PMC.2023 - 6 recebimento nova proposta homologação.pdf"," ","ata de sessão"
"ce1547ef-4427-4348-9fb8-fd340c7588f4",2025-10-06,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"78318063-a532-4ffd-b158-34fc86dec361",2025-10-03,"PARECER JURIDICO-TP 245.PMC.2023 - construção novo centro comunitário bairro girassóis.pdf"," ","PARECER JURIDICO"
"3d5ccb15-c267-40b2-a6df-1b8e0466b4dc",2025-10-06,"Orçamento Sintético - CC Lot. Girassóis.pdf"," ",ANEXOS
"19ed0c36-2faf-453b-bdc3-5783ea5a4e6b",2025-10-06,"Folha-SOC-CTC-LTG-ARQ-01-07.pdf"," ",ANEXOS
"240017fa-c45f-459f-9953-61cdc9769abd",2025-10-06,"Folha-SOC-CTC-LTG-ARQ-06-07.pdf"," ",ANEXOS
"223875f7-2996-42f4-9d83-5561f73ad74e",2025-10-06,"Folha-SOC-CTC-LTG-ARQ-04-07.pdf"," ",ANEXOS
"ed8e7732-98f6-4499-9264-888b4a1d401d",2025-10-06,"Folha-SOC-CTC-LTG-ARQ-03-07.pdf"," ",ANEXOS
"69aee37d-167b-419f-9198-63c992df7673",2025-10-06,"Folha-SOC-CTC-LTG-ARQ-02-07.pdf"," ",ANEXOS
"427f9b44-86df-439f-9d3c-20efdcfff194",2025-10-06,SOC-CTC-LTG-MED.pdf," ",ANEXOS
"17e67be9-cb1d-489d-b7b6-f7007cfe909d",2025-10-06,"Folha-SOC-CTC-LTG-ARQ-07-07.pdf"," ",ANEXOS
"d8a61137-5132-45b0-9072-efbffb244fa6",2025-10-06,"Folha-SOC-CTC-LTG-ARQ-05-07.pdf"," ",ANEXOS
