descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
ACHOCOLATADO,4637693,1,900,ATIVO,kg,11700,13
"AMIDO DE MILHO",4637694,6,500,ATIVO,kg,6625,13.25
"ARROZ INTEGRAL",4637695,7,100,ATIVO,kg,530,5.3
CAFE,4637696,15,2000,ATIVO,EMBALAGEM,35100,17.55
COLORAU,4637697,18,350,ATIVO,kg,4637.5,13.25
"EXTRATO DE TOMATE",4637698,23,2500,ATIVO,kg,9925,3.97
"FUBÁ DE MILHO",4637699,28,150,ATIVO,kg,720,4.8
"MACARRÃO INTEGRAL",4637700,35,200,ATIVO,PACOTE,1016,5.08
"SUCO NATURAL",4637701,53,3000,ATIVO,LITRO,81900,27.3
"Acém Bovino",4637702,68,2000,ATIVO,kg,48000,24
