arquivo,data,descricao,numero,tipo
"ef98eee9-aa7e-4317-8ecf-af799d69a60c",2023-11-30,"TP 255.PMC.2023 - reformae ampliação da  escola pe. carlos wecki.pdf"," ",EDITAL
"a044565b-1067-441d-a274-ecb5aea46c30",2023-11-30,"ATA TP 255.PMC.2023 - 2 encerramento prazo recursos e marcação abertura das propostas.pdf"," ","ata de sessão"
"aa580d1a-5832-4a07-a4ef-069b192b8cee",2023-11-30,"ATA TP 255.PMC.2023 - 4 recebimento proposta conferida e encaminhamento para nova proposta - REFEITA.pdf"," ","ata de sessão"
"2ea9e1b7-72a3-4746-88f3-50d5ff30f8b7",2023-11-30,"ATA TP 255.PMC.2023 - 3 abertura das propostas sem representantes.pdf"," ","ata de sessão"
"b423cf1c-5c99-4a51-aa9b-ebbcf9a91ffc",2023-11-30,"ATA TP 255.PMC.2023 - 5 conceder benefício.pdf"," ","ata de sessão"
"dc5f2372-2d9b-40d3-a3b3-255b4b47d516",2023-11-30,"ATA TP 255.PMC.2023 - 1 abertura habilitação com representantes - prazo de recurso.pdf"," ","ata de sessão"
"e71d69a7-6843-4916-a2a3-bb0dabdb2121",2023-11-30,"ATA TP 255.PMC.2023 - 6 utilização lei 123 - cobrindo proposta do primeiro classificado.pdf"," ","ata de sessão"
"26562cf6-4e74-49e6-9d4a-983e80e108f8",2025-10-06,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"92e5e797-31be-41da-9bae-9ff71a118875",2025-10-03,"PARECER JURIDICO-TP 255.PMC.2023 - reformae ampliação da  escola pe. carlos wecki.pdf"," ","PARECER JURIDICO"
"bbbcdf64-05da-43b5-b96d-531d609e70dd",2025-10-06,"Orçamento Sintético - EMEB PE. CARLOS WECKI.pdf"," ",ANEXOS
"21e7dd10-8282-4932-bdb2-a11e4f7278a2",2025-10-06,"P2 - E.M.E.B.CARLOS WECKI 23-06-2023-REFORMA COBERTURA 03 2021.pdf"," ",ANEXOS
"715c050a-76aa-4de9-b3cc-f0d02966013b",2025-10-06,"Memorial Reforma Cobertura Pe. Carlos Wecki 2023 assinado.pdf"," ",ANEXOS
"de597fd1-0913-4d62-85d8-5ea635343dc3",2025-10-06,"P1 - E.M.E.B.CARLOS WECKI 04-07-2023-REFORMA COBERTURA (1).pdf"," ",ANEXOS
