descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ESPONJA DE AÇO -  Lã de aço - biodegradável; sem perfume; embalagem com peso líquido mínimo de 60 (sessenta) gramas. Pacote com 08 unidades. Tipo Bombril.",4347310,34,15,ATIVO,PACOTE,19.5,1.3
"FLANELA PARA LIMPEZA -  Flanela para limpeza 100% algodão, peluciada em ambos os lados, medindo aproximdamente (variável 10%) 40x60cm, na cor abóbora, embainhadas. Pacote com 12 unidades.",4347311,39,25,ATIVO,PACOTE,802,32.08
"Garrafa Térmica com alça,capacidade 1,8L em material aço inox resistente e ampola de vidro substituivel,bomba serve-a-jato(jato forte) e sistema anti-pingos,cores lisas(sem estampas).",4347312,43,5,ATIVO,UNIDADE,281.25,56.25
"Garrafa Térmica com alça,capacidade 1L em material plástico resistente e ampola de vidro substituivel,bomba serve-a-jato(jato forte) e sistema anti-pingos,cores lisas(sem estampas).",4347313,44,5,ATIVO,UNIDADE,222.1,44.42
"PÁ PARA LIXO - Pá para lixo de plástico com cabo dobrável para facilitar o armazenamento do lixo; possui apoio para firmar a pá com o pé, deixando as duas mãos livres para o manuseio da vassoura.",4347314,58,10,ATIVO,UNIDADE,160.7,16.07
"Papel Toalha de copa com folha dupla picotada e grofada,100% celulose,não reciclado na cor branca.Embalagem contendo 02 unidades.",4347315,62,200,ATIVO,PACOTE,678,3.39
"PASTILHA ADESIVA PARA SANITÁRIO -  fragrância lavanda. Embalagem contendo 03 unidades",4347316,65,100,ATIVO,CAIXA,378,3.78
"PRATO DESCARTÁVEL - Prato descartável diametro 15 cm. Pacote com 10 unidades.",4347317,66,50,ATIVO,PACOTE,48,0.96
"PRATO DESCARTÁVEL - Prato descartável diametro 21 cm. Pacote com 10 unidades.",4347318,67,50,ATIVO,Pacote,107.5,2.15
"RODO PLÁSTICO - Rodo apenas base plástica com borracha dupla 60 cm, sem cabo",4347319,75,25,ATIVO,UNIDADE,261.5,10.46
"RODO PLÁSTICO - Rodo apenas base plástica com borracha dupla 40cm, sem cabo",4347320,76,25,ATIVO,UNIDADE,149.25,5.97
"SABÃO DE CÔCO - Sabão de côco em barra de 200 gramas. Pacote com 5 unidades.",4347321,77,10,ATIVO,Pacote,109.4,10.94
"SABÃO EM BARRA - Sabão em barra glicerinado de 200 gramas. Pacote com 5 unidades.",4347322,78,10,ATIVO,Pacote,106.5,10.65
"SABONETE - Sabonete barra 90 gramas. Pacote com 12 unidades",4347323,81,30,ATIVO,PACOTE,821.4,27.38
"SAPÓLIO CREMOSO - Saponáceo cremoso para limpeza de louças e metais de banheiro. Frasco com  300ml.  Caixa c/ 12 und.",4347324,88,20,ATIVO,CAIXA,648,32.4
"SAPONÁCEO EM PÓ - Saponáceo em pó, frasco contendo 300g. Caixa com 12 unidades",4347325,89,10,ATIVO,CAIXA,283.5,28.35
