arquivo,data,descricao,numero,tipo
"d4cead9b-ff33-43dc-80e7-f91a617438cc",2023-09-04,"TP 160.PMC.2023 -revitalização da praça do bairro santa barbara.pdf"," ",EDITAL
"917553b7-287c-4999-a48f-f5344f994e9f",2025-10-06,"ATA TP 160.PMC.2023 - 3 recebidos os termos de desistencia - marcação abertura propostas.pdf"," ",ATAS
"0492ec47-4af9-4e1b-82c8-b5713d897952",2025-10-06,"ATA TP 160.PMC.2023 - 1 abertura e remarcação.pdf"," ",ATAS
"c1f77d02-36e6-476f-8dde-12df3f2ab594",2025-10-06,"ATA TP 160.PMC.2023 - 2 abertura habilitação com representantes.pdf"," ",ATAS
"79d669ac-5aca-4c03-b2bf-98f9e3c3f30a",2025-10-06,"ATA TP 160.PMC.2023 - 6 recebimento nova proposta prazo de recurso.pdf"," ",ATAS
"f37d0a02-8e7b-4118-9e68-b61467805726",2025-10-06,"ATA TP 160.PMC.2023 - 7 recebimento recurso abertura de contrarrazões.pdf"," ",ATAS
"6812cf9f-59fe-4975-b1be-779dab33becf",2025-10-06,"ATA TP 160.PMC.2023 - 8 encerramento contra e encaminhamento juridico.pdf"," ",ATAS
"4823f49c-bcdc-4f05-a66d-ffe9d01344cf",2025-10-06,"ATA TP 160.PMC.2023 - 10 homologação.pdf"," ",ATAS
"c2c5032c-9141-4d30-bfb3-796c720ebf43",2025-10-06,"ATA TP 160.PMC.2023 - 5 recebimento propostas conferidas e encaminhamento para nova proposta.pdf"," ",ATAS
"cdf5f561-c2cc-4d8f-9743-f5f9e5e17ce1",2025-10-06,"ATA TP 160.PMC.2023 - 9 registro recebimento paracer juridico proposta - improcedenrte.pdf"," ",ATAS
"99863800-c608-42aa-a48a-f7b715278014",2025-10-06,"ATA TP 160.PMC.2023 - 4 abertura das propostas sem representante.pdf"," ",ATAS
"20b89822-6a6d-4646-9951-2d9c5360fe60",2025-10-06,"Folha-PLANTA BAIXA E CORTES 1-75 ACADEMIA E RAMPA.pdf"," ",ANEXOS
"a8dc223c-24c0-4d3b-97e4-a8f516042862",2025-10-06,"Folha-PLANTA PAVIMENTAÇÃO - ÁREAS.pdf"," ",ANEXOS
"380cee95-ac95-4502-8373-48482f2151a0",2025-10-06,Folha-EXISTENTE.pdf," ",ANEXOS
"9451bfcf-00e4-4e71-a0fc-543f789e4967",2025-10-06,"Folha-IMPLANTAÇÃO E CORTES 1-200.pdf"," ",ANEXOS
"cb0c7999-61f6-49b5-9a10-688aa40e09da",2025-10-06,"Folha-CORTES 1-200.pdf"," ",ANEXOS
"b137aff9-a62d-47ce-aec8-967bbfa9d09e",2025-10-06,"Orçamento REV.04 - Praça Santa Barbara.pdf"," ",ANEXOS
"fcc4e4ef-53da-4e09-b574-6ff87fa6bd75",2025-10-06,"Folha-PLANTA BAIXA E CORTES 1-75 PRAÇA.pdf"," ",ANEXOS
"1bffc6bf-e068-4711-a695-6e210e40f40b",2025-10-06,"1Relatório Técnico e Memorial Praça Santa_Bárbara_REV01assinado2.pdf"," ",ANEXOS
"ea182f19-cf69-4b14-af7e-ad69343b3691",2025-10-06,"Folha-DEMOLIR-CONSTRUIR.pdf"," ",ANEXOS
