descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"AVENTAL FRENTE E COSTA",4475564,1,650,ATIVO,UNIDADE,17550,27
TOUCA,4475565,5,600,ATIVO,UNIDADE,10788,17.98
