descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cantoneira - 1/4 x 1",5096980,1,35,ATIVO,BARRA,5322.92,152.08343
"Cantoneira - 1/8 x 3/4 - (SER 3/4)",5096981,2,15,ATIVO,BARRA,829.33,55.288668
"Cantoneira - 1/8 x 5/8 - (SER 5/8)",5096982,3,15,ATIVO,BARRA,636.82,42.454668
"Cantoneira - 3/16 x 2",5096983,4,35,ATIVO,BARRA,5965.19,170.434001
"Cantoneira - 1/4x 2",5096984,5,40,ATIVO,BARRA,12637.02,315.925501
"Cantoneira - 3/4 x 6",5096985,6,5,ATIVO,BARRA,13867.77,2773.554001
"Cantoneira - 5/16 x 2",5096986,7,28,ATIVO,BARRA,11752.28,419.724287
"Chapa FQ",5096987,8,2800,ATIVO,kg,21054.86,7.519594
"Chapa Piso",5096988,9,350,ATIVO,kg,4546.09,12.98883
"Ferro Chato - 1/2 x 1",5096989,10,90,ATIVO,BARRA,17155,190.611112
"Ferro Chato - 1/8 x 1",5096990,11,60,ATIVO,BARRA,2707.91,45.131834
"Ferro Chato - 1/8 x 1/2 - (SER. 1/2)",5096991,12,60,ATIVO,BARRA,1286.05,21.434168
"Ferro Chato - 1/8 x 1/2",5096992,13,50,ATIVO,BARRA,3849.66,76.993201
"Ferro Chato - 1/8 x 3/4",5096993,14,50,ATIVO,BARRA,1998.98,39.979601
"Ferro Chato - 3/16 x 1/2",5096994,15,50,ATIVO,BARRA,1982.98,39.659601
"Ferro Chato - 3/16 x 1",5096995,16,35,ATIVO,BARRA,2682.81,76.651715
"Ferro Chato - 3/16 x 2",5096996,17,60,ATIVO,BARRA,7825.02,130.417001
"Ferro Redondo 1020 (12.70) - 1/2",5096997,18,70,ATIVO,BARRA,5139.91,73.427287
"Ferro Redondo 1020 (19.05) - 3/4",5096998,19,70,ATIVO,BARRA,10528.83,150.411858
"Ferro Redondo  1020 (25.40) - 1",5096999,20,190,ATIVO,BARRA,40897.78,215.251475
"Tubo Quad. 30x30x2.00x6000",5097000,21,120,ATIVO,BARRA,21215.17,176.793084
"Tubo Quad. 50x50x2.00x6000",5097001,22,35,ATIVO,BARRA,10463.63,298.960858
"Tubo Ret. 30x70x2.00x6000",5097002,23,35,ATIVO,BARRA,10752.09,307.202572
"Tubo Ret. 40x80x3.00x6000",5097003,24,90,ATIVO,BARRA,45895.41,509.949001
"Tubo Ret. 40x60x2.65x6000",5097004,25,90,ATIVO,BARRA,32305.52,358.950223
"Arame Mig 1,00mm CC - ER 70S6 ROLO COM 18 KG",5097005,26,90,ATIVO,ROLO,10164.72,112.941334
"Spay Anti Respingo",5097006,27,25,ATIVO,UNIDADE,581.17,23.246801
"Disco de Corte 230x3.0x22.22 A30Q-BF",5097007,28,110,ATIVO,UNIDADE,2329.4,21.176365
"Disco de Corte Bsic - Xpert 115x1.0",5097008,29,140,ATIVO,UNIDADE,803.43,5.738787
"Disco Premium 230x1.9",5097009,30,42,ATIVO,UNIDADE,1038.2,24.719049
"Disco de Corte Standard 178x3.2",5097010,31,42,ATIVO,UNIDADE,372.05,8.858334
"Disco de Desbaste 115x6x22.22 A30R",5097011,32,77,ATIVO,UNIDADE,1216.82,15.802858
"Disco de Desbaste Secur 178x7.0",5097012,33,77,ATIVO,UNIDADE,1691,21.96104
"Eletrodo 2.0 - Eletron Inox",5097013,34,40,ATIVO,kg,2524.2,63.105001
"Eletrodo 3.25 70x18",5097014,35,40,ATIVO,kg,1023.64,25.591001
"Eletrodo 3.25 60x13",5097015,36,55,ATIVO,kg,1444.21,26.258365
"Eletrodo 2.5mm 60x13",5097016,37,55,ATIVO,kg,1212.05,22.037274
"Eletrodo de Corte - Chanfro",5097017,38,25,ATIVO,kg,724.43,28.977201
"Lixa Ferro Tipo Grão 180gr 275x225",5097018,39,140,ATIVO,FOLHA,575.62,4.111572
