descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Suporte para Braçadeira para injeção, coleta exames",11261667,5,PERDEU,UN,1330.75,266.15
"Biombo hospitalar triplo, dobrável, cortinas impermeáveis, com rodízios",11261668,6,PERDEU,UN,6288,1048
"Escadinha hospitalar com 02 degraus em aço inox",11261670,10,PERDEU,UNI,2490,249
"Balança digital (eletrônica) pediátrica Capacidade para até 15 kg,",11261671,1,PERDEU,UN,1198,1198
"Foco clínico auxiliar e ginecológico portá-til, lâmpada LED, com espelho móvel",11261672,10,PERDEU,UN,9250,925
"Carro maca hospitalar para transporte, obeso, estrutura em aço carbono",11261677,2,VENCEU,UN,6362,3181
"Carro de curativos em aço inox",11261679,3,PERDEU,UNI,5712,1904
"Poltrona hospitalar reclinável estofada, com capac.  peso   para 120 kg",11261686,5,PERDEU,UN,11390,2278
"Otoscópio fibra ótica, com 5 espéculos reutilizáveis (Esterilizáveis)",11261696,10,PERDEU,CJ,12770,1277
"Aparelho Nebulizador portátil de mesa",11261698,10,PERDEU,UN,1760,176
