arquivo,data,descricao,numero,tipo
"190719d1-0a0b-4f96-afc8-a921876db9be",2023-07-05,"PR 013.FMAS.2023 - RP de gêneros alimenticios.pdf"," ",EDITAL
"e0e58782-63e3-4b83-9549-d9ebad6c90f3",2025-10-03,"PARECER JURIDICO - PR 013.FMAS.2023 - RP de gêneros alimenticios.pdf"," ","PARECER JURIDICO"
"cd511bc8-d368-40ef-b82d-e66479521eb7",2025-10-06,"Ata de Reunião de Julgamento de Propostas (unificado).pdf"," ","ata de sessão"
"ac46fa97-f651-4a5b-915d-71a23190ddb7",2025-10-06,"Termo de Homologação e Adjudicação.pdf"," ",HOMOLOGAÇÃO
