arquivo,data,descricao,numero,tipo
"46aed908-4eed-4ee1-a44c-e3cd30fb0af1",2023-12-01,"TP 262.PMC.2023 - construção centro comunitário bairro vila floresta II.pdf"," ",EDITAL
"bcc7ed9e-8011-4ddd-837f-8995c3f792b9",2025-10-06,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"8e865e8a-3f58-4c7b-8d31-f6c1c915a916",2023-12-01,"ATA TP 262.PMC.2023 - 1 abertura habilitação com representantes.pdf"," ","ata de sessão"
"d73fd3f6-3e54-4359-b7b3-363093b7b34e",2023-12-01,"ATA TP 262.PMC.2023 - 2 rever atos envelope gaveta.pdf"," ","ata de sessão"
"bd8cff37-6c77-412e-8c7f-19585a6d10db",2023-12-01,"ATA TP 262.PMC.2023 - 6  recebimento proposta conferida e homologação.pdf"," ","ata de sessão"
"9d50f636-bb36-45bd-988a-35d4cfc7a408",2023-12-01,"ATA TP 262.PMC.2023 - 3 abertura habilitação faltante sem representantes.pdf"," ","ata de sessão"
"a0223d69-c485-4c16-85ed-48edffebf676",2023-12-01,"ATA TP 262.PMC.2023 - 4 encerramento prazo recursos e marcação abertura das propostas.pdf"," ","ata de sessão"
"c83906e6-56a8-4e6b-addf-0fad226e6357",2023-12-01,"ATA TP 262.PMC.2023 - 5 abertura das propostas sem representantes.pdf"," ","ata de sessão"
"150e9c13-d02c-428e-b80a-7ad596bb276f",2025-10-03,"PARECER JURIDICO-TP 262.PMC.2023 - construção centro comunitário bairro vila floresta II.pdf"," ","PARECER JURIDICO"
"8435cfb2-2d88-45be-aca2-7587cba04792",2025-10-06,"SOC-CTC-VF2-ARQ-06-07-R00.pdf"," ",ANEXOS
"f2b8e1f2-2368-4518-871c-79b8a8c2e851",2025-10-06,"SOC-CTC-VF2-ARQ-03-07-R00.pdf"," ",ANEXOS
"0213f28e-b5cd-42f5-a2f4-d24821e2b4cd",2025-10-06,"SOC-CTC-VF2-ARQ-04-07-R00.pdf"," ",ANEXOS
"2dbe5ca1-cf9e-4867-826f-f894a1c5e69f",2025-10-06,"SOC-CTC-VF2-ARQ-07-07-R00.pdf"," ",ANEXOS
"c947f352-ad23-4ee1-8337-568ecbd85135",2025-10-06,"SOC-CTC-VF2-ARQ-01-07-R00.pdf"," ",ANEXOS
"64b8ba02-c6aa-4ddc-b206-9fc14385a06a",2025-10-06,"SOC-CTC-VF2-ARQ-05-07-R00.pdf"," ",ANEXOS
"cc252f87-56e1-412b-946d-85f6177f0e57",2025-10-06,"SOC-CTC-VF2-ARQ-02-07-R00.pdf"," ",ANEXOS
"5edb459a-0faa-4c40-908b-a8fe8cc5769f",2025-10-06,"Orçamento Sintético - CC Vila Floresta II.pdf"," ",ANEXOS
