arquivo,data,descricao,numero,tipo
"056e6cd9-00c7-4ffe-8c2a-739aef9aa26d",2023-11-23,"ATA TP 254.PMC.2023 - 5 recebimento nova proposta homologação.pdf"," ","ata de sessão"
"282fa187-35e1-449d-8095-f083dc0bd268",2023-11-23,"ATA TP 254.PMC.2023 - 1 abertura habilitação com representantes - prazo de recurso.pdf"," ","ata de sessão"
"7e3b2c90-9e22-4d19-9c98-835a2cd23605",2023-11-23,"ATA TP 254.PMC.2023 - 2 encerramento prazo recursos e marcação abertura das propostas.pdf"," ","ata de sessão"
"31f73223-2a09-4df1-a34e-791cdf1e4aa5",2023-11-23,"ATA TP 254.PMC.2023 - 4 recebimento proposta conferida e encaminhamento para nova proposta - REFEITA.pdf"," ","ata de sessão"
"283913a2-c822-4e41-8512-81d5933b055c",2023-11-23,"ATA TP 254.PMC.2023 - 3 abertura das propostas sem representantes.pdf"," ","ata de sessão"
"e22c043d-259e-4b19-ab99-9be2d70de1a2",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"e0e69ed7-6a26-40a5-b4af-240c1f7d2dd3",2025-10-06,"TERMO DE REFERENCIA.PDF"," ","TERMO DE REFERENCIA"
"bea484a2-4b46-421c-afc5-c24fb0cdc9e5",2024-03-12,"edital tp2542023.pdf"," ",EDITAL
"878369dd-4029-4f27-abfe-f5836b916af8",2025-10-03,"PARECER JURIDICO-TP 254.PMC.2023 - reforma  e ampliação escola maria de lourdes carneiro.pdf"," ","PARECER JURIDICO"
"c72620b2-68d8-4815-bb1e-bd50f6857162",2025-10-06,"EDU-EMB-MLC-ARQ-01-01-R00.pdf"," ",ANEXOS
