descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Ataduras de Crepom 12cm",5556994,5,1000,ATIVO,UNIDADE,670,0.67
"Atadura de crepom 20cm",5556995,6,3000,ATIVO,UNIDADE,3000,1
"Ataduras de Crepom 6cm",5556996,7,2000,ATIVO,UNIDADE,800,0.4
"COLAR CERVICAL REGULAVEL",5556997,19,20,ATIVO,UNIDADE,800,40
"COLAR CERVICAL REGULÁVEL INFANTIL",5556998,20,10,ATIVO,UNIDADE,500,50
"Compressa de Gaze Hidrófila",5556999,24,1000,ATIVO,PACOTE,400,0.4
"Oxímetro digital portátil para dedo",5557000,48,5,ATIVO,UNIDADE,250,50
"Reanimador manual infantil",5557001,52,2,ATIVO,UNIDADE,225,112.5
"Reanimador manual neonatal",5557002,53,2,ATIVO,UNIDADE,225,112.5
"MACA SCOOP",5557003,61,3,ATIVO,UNIDADE,8400,2800
"ATADURA ELÁSTICA COMPRESSIVA 15CM",5557004,66,100,ATIVO,UNIDADE,180,1.8
"MANGUEIRA DE SILICONE PARA ASPIRAÇÃO",5557005,72,10,ATIVO,UNIDADE,599,59.9
