descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bola de Futebol de Campo P.U.",5376927,1,135,ATIVO,UNIDADE,6465.15,47.89
"Bola de Basquete OFICIAL",5376928,7,60,ATIVO,UNIDADE,3899.4,64.99
"Rede de Aro para Basquete",5376929,8,30,ATIVO,PAR,719.4,23.98
"Bola de Handebol H1L",5376930,9,25,ATIVO,UNIDADE,3681.25,147.25
"Rede Oficial de Voleibol de Praia/Areia",5376931,15,10,ATIVO,UNIDADE,999.9,99.99
"Tabuleiro de Xadrez Oficial",5376932,20,55,ATIVO,UNIDADE,1044.45,18.99
"Touca de Natação",5376933,24,100,ATIVO,UNIDADE,2384,23.84
"Sacos para Bola",5376934,35,30,ATIVO,UNIDADE,449.7,14.99
"CONE CHAPÉU CHINÊS",5376935,36,200,ATIVO,UNIDADE,358,1.79
"Corda de Pular",5376936,37,50,ATIVO,UNIDADE,624.5,12.49
"Calibrador de Bola tipo Caneta",5376937,39,26,ATIVO,UNIDADE,487.76,18.76
"Placar de Mesa",5376938,40,26,ATIVO,UNIDADE,3483.74,133.99
"Apito de Mesa",5376939,41,15,ATIVO,UNIDADE,254.85,16.99
"Apito profissional",5376940,42,60,ATIVO,UNIDADE,538.8,8.98
"Skate para Iniciantes",5376941,43,80,ATIVO,UNIDADE,6799.2,84.99
"Capacete de Skate",5376942,44,80,ATIVO,UNIDADE,2559.2,31.99
"Kit de Proteção Esportivo",5376943,45,80,ATIVO,kit,6389.6,79.87
"Faixa Elástica Nível Forte",5376944,46,10,ATIVO,UNIDADE,199.9,19.99
"Faixa Elástica Nível Médio",5376945,47,10,ATIVO,UNIDADE,209.9,20.99
"Faixa Elástica Nível Fraco",5376946,48,10,ATIVO,UNIDADE,196.9,19.69
"Mini Band Nível Forte",5376947,49,30,ATIVO,UNIDADE,263.7,8.79
"Mini Band Nível Médio",5376948,50,30,ATIVO,UNIDADE,273.3,9.11
"Mini Band Nível Fraco",5376949,51,30,ATIVO,UNIDADE,197.7,6.59
"Prato para Tiro Esportivo",5376950,52,40000,ATIVO,UNIDADE,29600,0.74
