ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,3069,2023-05-12,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",10486.85
2023,3070,2023-05-12,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",3860
2023,4601,2023-07-11,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",51373.12
2023,4602,2023-07-11,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",1848
2023,4751,2023-07-21,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",8036.49
2023,4752,2023-07-21,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",924
2023,6362,2023-10-05,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",45518.52
2023,6363,2023-10-05,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",7148
2023,6364,2023-10-05,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",7870.2
2023,6365,2023-10-05,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",374.4
2023,7088,2023-11-14,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",45367.42
2023,7089,2023-11-14,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",3650.4
2023,7178,2023-11-20,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",14571.18
2023,7179,2023-11-20,Empenhar,"ELETRO BOMBAS COMERCIO DE PECAS LTDA",7846.82
2024,441,2024-01-04,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",26901.2
2024,442,2024-01-04,Empenhar,"RV DIESEL INJECAO ELETRONICA E BOMBAS LTDA",3049.2
