descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bacia na cor branca 8 litros",4678417,3,150,ATIVO,UNIDADE,1312.5,8.75
"Bacia na cor branca capacidade 13,5 litros",4678418,4,150,ATIVO,UNIDADE,1995,13.3
"Bacia na cor branca capacidade 34 litros",4678419,5,150,ATIVO,UNIDADE,4893,32.62
"Balança 20 kg",4678420,6,65,ATIVO,UNIDADE,17290,266
"Bomboniere de vidro com tampa",4678421,7,5,ATIVO,UNIDADE,314.3,62.86
"Caixa organizadora de Plástico 50 litros",4678422,16,200,ATIVO,UNIDADE,9660,48.3
"Caixa plástica multiuso com tampa e trava 15 litros",4678423,20,200,ATIVO,UNIDADE,5880,29.4
"Caixa Vazada Plástica Branca",4678424,23,10,ATIVO,UNIDADE,1013.8,101.38
"CANECA ESCOLAR capacidade  300 ml.",4678425,25,3000,ATIVO,UNIDADE,6930,2.31
"Colher  grande De polietileno,  com no mínimo 40 cm",4678426,33,130,ATIVO,UNIDADE,3130.4,24.08
"Garrafa termica inox 3,00 litros",4678427,47,10,ATIVO,UNIDADE,1629.8,162.98
"Luva para forno  50 cm mão de gato",4678428,51,10,ATIVO,UNIDADE,740.6,74.06
"Xícara chá branca com pires 220ml",4678429,69,300,ATIVO,UNIDADE,6924,23.08
