descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"FILÉ DE TILÁPIA, CONGELADO",4210604,50,1323,ATIVO,kg,67248.09,50.83
"FILÉ DE TILÁPIA, CONGELADO",4210605,51,441,ATIVO,kg,22416.03,50.83
"CARNE MOÍDA DE MÚSCULO, CONGELADA -",4210606,52,14939,ATIVO,kg,488953.47,32.73
"CARNE MOÍDA DE MÚSCULO, CONGELADA -",4210607,53,2436,ATIVO,kg,79730.28,32.73
"PALETA BOVINA EM CUBOS",4210608,54,2994,ATIVO,kg,118562.4,39.6
"PALETA BOVINA EM CUBOS",4210609,55,998,ATIVO,kg,39520.8,39.6
"LOMBO SUÍNO EM CUBOS, CONGELADO",4210610,56,5933,ATIVO,kg,191457.91,32.27
"LOMBO SUÍNO EM CUBOS, CONGELADO",4210611,57,1977,ATIVO,kg,63837.33,32.29
"LEITE INTEGRAL EM PÓ INSTANTÂNEO VITAMINADO - NA CENTRAL",4210612,70,40684,ATIVO,kg,1688386,41.5
"LEITE INTEGRAL EM PÓ INSTANTÂNEO VITAMINADO - NA CENTRAL",4210613,71,1642,ATIVO,kg,76845.6,46.8
"AIPIM SEM CASCA, CONGELADO",4210614,75,4472,ATIVO,kg,34836.88,7.79
"ALHO - NAS ESCOLAS",4210615,76,2301,ATIVO,kg,70065.45,30.45
"ALHO - NAS ESCOLAS",4210616,77,767,ATIVO,kg,23339.81,30.43
"MAMÃO FORMOSA - NAS ESCOLAS",4210617,78,7695,ATIVO,kg,69793.65,9.07
