arquivo,data,descricao,numero,tipo
"217a60b1-3c98-4fcb-b57c-6032d17df3a9",2024-01-09,"PRE 310.PMC.2023 - Serviços de seguro veicular  4º BBM.pdf"," ",EDITAL
"03632e45-0699-4606-a71a-7ac26dabec2e",2025-10-03,"ATA FINAL.pdf"," ","ata de sessão"
"d513bcb8-9555-42ac-8eaa-b7a02819ff9c",2025-10-03,"RELATORIO DE PROPOSTA COMERCIAL DEFINIITVA.pdf"," ","ata de sessão"
"29f6bb49-c5e9-4ad7-86d1-c1287d5ca0be",2025-10-03,"RANKING DO PROCESSO.pdf"," ","ata de sessão"
"24f14044-f317-4eb1-b263-f88841f3a4ba",2025-10-03,"ATA DE PROPOSTAS.pdf"," ","ata de sessão"
"2311b75a-de4a-4335-98c2-752ad61bf7a1",2025-10-03,"ATA DE PROPOSTAS READEQUADAS.pdf"," ","ata de sessão"
"f364dec7-6dfa-42fb-9f6d-1eb991c7fd5e",2025-10-03,"VENCEDORES DO PROCESSO.pdf"," ","ata de sessão"
"c4ebde17-30b3-4328-9686-c07121a56cfc",2025-10-03,"TERMO DE HOMOLOGAÇÃO.pdf"," ",HOMOLOGAÇÃO
"f6a83609-4e1c-4344-91b1-9cc16e5ae3b4",2025-10-03,"TERMO DE ADJUDICAÇÃO.pdf"," ",HOMOLOGAÇÃO
"a14f5a3e-7c9d-409c-b25c-0909ec33f2f1",2025-10-03,"PARECER JURIDICO - PRE 310.PMC.2023 - Serviços de seguro veicular  4º BBM - RETIFICADO.pdf"," ","PARECER JURIDICO"
