descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Aciclovir 200 mg cpr, em blister.",11967157,180000,PERDEU,COMP,44820,0.249
"Aciclovir 50 mg/g creme, bisnaga 10gr.",11967158,5000,PERDEU,BIS,13700,2.74
"Ácido Acetilsalicilico 100mg cpr, em blister.",11967159,2500000,PERDEU,COMP,147500,0.059
"Ácido fólico 5mg cpr, em blister.",11967161,700000,PERDEU,COMP,34160,0.0488
"Ácido fólico 0,2mg/ml, solução oral, frasco 30ml.",11967162,5000,PERDEU,FR.,27145,5.429
"Ácido tranexâmico 50mg/ml amp 5ml.",11967164,500,PERDEU,AM,2770,5.54
"Ácido Valproico 250mg capsula.",11967165,400000,PERDEU,CPLA,155200,0.388
"Ácido Valproico 500mg cpr.",11967166,650000,PERDEU,COMP,408850,0.629
"Ácido Valproico 50mg/mL xarope com copo- medida 100ml",11967167,6500,PERDEU,FR.,34905,5.37
"Epinefrina 1mg/mL (adrenalina), injetável, ampola 1ml",11967169,3000,PERDEU,AM,3900,1.3
"Água destilada 10mL ampola.",11967170,20000,PERDEU,AMP,7600,0.38
"Albendazol 400mg comprimido mastigável, em blister.",11967172,18000,PERDEU,COMP,8208,0.456
"Albendazol 400mg/mL suspensão oral 10ml",11967173,30000,PERDEU,FR.,58500,1.95
"Alendronato de sódio 70mg, blister com 4cpr.",11967174,30000,PERDEU,COMP,6600,0.22
"Alopurinol 100mg cpr, em blister.",11967175,680000,PERDEU,COMP,119000,0.175
"Amiodarona 200mg cpr, em blister.",11967178,250000,PERDEU,COMP,120000,0.48
"Amoxicilina 250mg/5mL (50mg/ml) suspensão oral, acompanha copo-medida, 60ml após reconstituição.",11967181,18000,PERDEU,FRA,126000,7
"Amoxicilina 500mg",11967183,600000,VENCEU,CPLA,226800,0.378
"Anlodipino, besilato 5mg cpr, em blister.",11967186,2500000,PERDEU,COMP,90000,0.036
"Atenolol 50mg cpr, em blister.",11967187,1500000,PERDEU,COMP,102000,0.068
"Azitromicina 200mg/5mL (40mg/ml) suspensão oral, 15ml após reconstituição.",11967189,16000,PERDEU,FR,150240,9.39
"Azitromicina 500mg",11967190,150000,VENCEU,CP,156000,1.04
"Beclometasona 250mcg/mL - 200 doses",11967191,3000,VENCEU,FR.,57000,19
"Beclometasona 50mcg spray nasal com 200 doses",11967192,3000,VENCEU,FR.,59340,19.78
"Captopril 25mg cpr, em blister.",11967207,1500000,PERDEU,COMP,58500,0.039
"Carbamazepina 20mg/mL (2 %) - suspensão oral, frasco 100ml.",11967209,4000,PERDEU,FR.,38360,9.59
"Cefalexina 500mg, capsula ou comprimido, em blister.",11967218,450000,PERDEU,CAP/C,382500,0.85
"Ciprofloxacino 500mg cpr.",11967225,280000,VENCEU,COMP,100800,0.36
"Clonazepam 2,5mg/mL 20ml",11967228,6000,PERDEU,FR.,20160,3.36
"Clopidogrel 75mg comprimido revestido, em blister.",11967233,280000,PERDEU,COMP,103600,0.37
"Cloreto de sódio 0,9%, solução nasal, frasco 30ml.",11967236,7000,PERDEU,FR.,10500,1.5
"Cloreto de sódio 0,9%, ampola 10ml.",11967239,24000,PERDEU,AMP,8640,0.36
"Dexametasona 0,1% creme, bisnaga 10 a 15g.",11967246,24000,PERDEU,BIS,45600,1.9
"Dexametasona, fosfato de dissódico 4mg/ml injetável 2,5mL",11967247,5000,PERDEU,AMP,12250,2.45
"Diclofenaco sódico 25mg/mL, ampola 3ml.",11967252,5000,PERDEU,AMP,6200,1.24
"Simeticona 75mg/mL solução oral, frasco 10ml.",11967257,15000,PERDEU,FR.,25500,1.7
"Dipirona 500mg cpr, em blister",11967258,3000000,PERDEU,CP,465000,0.155
"Dipirona 500mg/ml, injetável, ampola 2ml.",11967259,4000,PERDEU,AMP,5196,1.299
"Dipirona sódica 500mg/mL solução oral, frasco 10ml.",11967260,30000,PERDEU,FR.,41400,1.38
"Doxazosina 2 mg cpr, em blister.",11967262,360000,PERDEU,COMP,60840,0.169
"Enalapril, maleato 10mg cpr, em blister.",11967264,2000000,PERDEU,COMP,98000,0.049
"Enalapril, maleato 20mg cpr, em blister.",11967265,1500000,PERDEU,COMP,103500,0.069
"Espironolactona 25mg cpr, em blister.",11967271,1000000,PERDEU,COMP,235000,0.235
"Fenitoina 100mg cpr, em blister.",11967274,400000,PERDEU,COMP,46000,0.115
