arquivo,data,descricao,numero,tipo
"aa831c7a-9167-4cbd-8003-b5cd23393a2f",2023-03-29,"PR 080.PMC.2023 - RP de vidros, espelhos, portas e janelas.pdf"," ",EDITAL
"3d4c5180-4a5a-4f9c-aa13-afb8221eee7c",2025-10-03,"Termo de Homologação e Adjudicação (unificado) 80.pdf"," ",HOMOLOGAÇÃO
"bf3a2555-871a-4f49-b1d6-fecdc0cc2f18",2025-10-03,"PARECER JURIDICO - PR 080.PMC.2023 - RP de vidros, espelhos, portas e janelas.pdf"," ","PARECER JURIDICO"
"c5198352-1847-4206-b4a8-7fb550bbd3f0",2025-10-06,"Ata de Reunião de Julgamento de Propostas (unificado).pdf"," ","ata de sessão"
