arquivo,data,descricao,numero,tipo
"a660305b-3b38-43c5-ac9c-fade3baa0240",2024-06-19,"ChP-Cred 025.PMC.2023 - credenciamento programa mão na roda.pdf"," ",EDITAL
"00351a84-1415-470b-8a7e-b8e26c273d6a",2025-10-02,"PROCESSO NA INTEGRA.pdf"," ",PROCESSO
"b40929c0-dd17-4497-b3b0-d9388b4a2377",2025-10-06,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"cd38b949-074c-472c-a26a-40704c8e2411",2024-06-19,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"fe8ccf7b-a7ed-4e55-b52a-e535df496cb7",2024-06-19,"FORMALIZACAO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"b2196450-fba7-4a48-9aed-0e63b07bc42b",2024-06-19,AUTORIZACAO.pdf," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"320fa90a-91bc-4a50-8fec-59db12a4e869",2024-06-19,"COMPROVANTE DE PUB.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"603d6869-e585-4cb7-9e98-81eca1e834f8",2024-06-19,JUSTIFICATIVA.pdf," ",JUSTIFICATIVA
"4ff454ff-1047-4ab4-97b4-17069c4e7c0a",2025-10-06,"JUSTIFICATIVA DE DISPENSA.pdf"," ","JUSTIFICATIVA DE DISPENSA"
"3020ceb2-393e-44e2-b628-d4d503620525",2024-06-19,"RAZAO DA ESCOLHA.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
