arquivo,data,descricao,numero,tipo
"b40db524-91b4-4801-8085-e3d199d65c0f",2023-11-22,"PRE 287.PMC.2023 - Serviços elétricos de troca de liuminárias.pdf"," ",EDITAL
"26ecc639-3852-4491-a2b8-778a0649d017",2025-10-03,"ATA DE ADJUDICACAO.pdf"," ","ata de julgamento"
"16c53107-5c5c-4162-886b-5292379c95ce",2025-10-03,"ATA DE JULGAMENTO.pdf"," ","ata de julgamento"
"81e8e921-df5f-403e-b24b-5ab37d1b4c6c",2025-10-03,HOMOLOGACAO.pdf," ",HOMOLOGAÇÃO
"e61bb121-abcb-49b8-8aac-8a4b9c4adcf5",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"4d0fbb65-7aad-43b9-a78b-14b410cfed1f",2024-07-02,ORAMENTO.pdf," ","ORÇAMENTO ESTIMADO"
"da496d05-67bd-4921-b777-7e7ce7f1cf68",2025-10-03,"IMPUGNAÇÃO SERVETC.pdf"," ",RECURSOS
"7392cd54-e655-4f32-b013-0a5ba69ece18",2025-10-03,"PARECER JURÍDICO 22.2024.pdf"," ",RECURSOS
"4ce9a71d-1d31-4937-9e1c-a33fb0aa18bb",2025-10-03,"PARECER JUR 1062.pdf"," ",RECURSOS
"fba28622-930b-4395-9c44-5e443f11b940",2025-10-03,"RECRUSO SERVTEC.pdf"," ",RECURSOS
"6a1f6173-d906-4802-8d27-c150a2a2dd5f",2025-10-03,"PARECER TÉCNICO.pdf"," ",RECURSOS
"09a0b823-f1c5-46ca-84fc-f719f1b0c0ae",2025-10-03,"RECURSO ENGELUZ.pdf"," ",RECURSOS
"8dd4d631-bf5e-4306-b2b1-f43816b3b7a0",2025-10-03,"PARECER JUR. SERGILUZ.pdf"," ",RECURSOS
"fd696a77-dce6-462b-aae8-f921782ad6f9",2025-10-03,"PARECER TÉCNICO 29.01.24.pdf"," ",RECURSOS
"aa794ee3-2825-4e70-8b14-f0713fab9ed8",2025-10-03,"PAERECER TÉCNICO FML.pdf"," ",RECURSOS
"945cd617-f3d1-4244-b017-52ad4fa55612",2025-10-03,"CONTRARRAZÕES  SERGILUZ.pdf"," ",RECURSOS
"4a94ca18-f8fb-41d6-b92d-8c2d977a9810",2025-10-03,"PARECER JURIDICO - PRE 287.PMC.2023 - Serviços elétricos de troca de liuminárias.pdf"," ","PARECER JURIDICO"
