arquivo,data,descricao,numero,tipo
"35accc4f-3854-4907-8541-a9e8b441f171",2023-09-12,"TP 208.PMC.2023 - construção centro comunitário bairro são sebastião.pdf"," ",EDITAL
"e3736382-5174-4e50-bee2-766e8d6d3b1b",2025-10-03,"PARECER JURIDICO-TP 208.PMC.2023 - construção centro comunitário bairro são sebastião.pdf"," ","PARECER JURIDICO"
"f3e14256-e271-415f-ad6f-dafc0a1b5861",2025-10-06,"ATA TP 208.PMC.2023 - 3 abertura das propostas com representante.pdf"," ",ATAS
"df80826a-5da3-42db-9780-4519aab65bd0",2025-10-06,"ATA TP 208.PMC.2023 - 1 abertura habilitação com representantes.pdf"," ",ATAS
"bcf12890-a14a-4925-a158-fc341aa91adb",2025-10-06,"ATA TP 208.PMC.2023 - 5 recebimento nova proposta homologação.pdf"," ",ATAS
"2368e996-cf59-479d-8648-083cd3fd4aaf",2025-10-06,"ATA TP 208.PMC.2023 - 2 encerramento prazo recursos e marcação abertura das propostas.pdf"," ",ATAS
"da1e85d0-a361-4c6d-8bba-82d71402d0df",2025-10-06,"ATA TP 208.PMC.2023 - 4 recebimento proposta conferida e encaminhamento para nova proposta.pdf"," ",ATAS
"739155fb-c846-4c40-895c-67a2be7b3be2",2025-10-06,"E03-Cortes A, B, C, D, E, F,G, H e I-.pdf"," ",ANEXOS
"235d8731-9044-4019-a985-dbcdd374be70",2025-10-06,"E06-Detalhamento elementos em granito e churrasqueira-.pdf"," ",ANEXOS
"86aebfcd-4cbe-49f0-907e-9895d2e7a90c",2025-10-06,"Orçamento Sintético Rev01- CC São Sebastião.pdf"," ",ANEXOS
"0028767c-567b-4356-88e9-beb1240c4e7d",2025-10-06,E04-Elevações-.pdf," ",ANEXOS
"811d2f92-baf1-4b46-9ab0-b88ffc2d530e",2025-10-06,"E02-Planta Baixa-.pdf"," ",ANEXOS
"cc70e06a-2944-4816-adfa-0a36277c9bff",2025-10-06,"Memorial descritivo - CENTRO COMUNITÁRIO SÃO SEBASTIÃO_.pdf"," ",ANEXOS
"ca300196-d236-41d4-afee-1d1df663ca57",2025-10-06,"E01-Localização-Situação-Reservatório-.pdf"," ",ANEXOS
"e291c4d6-1a31-4ec0-b608-521f79ea8a7d",2025-10-06,"E08-Área Externa - Pavimentação-.pdf"," ",ANEXOS
"f2cefa6f-a4e0-46a7-8aab-d9a99252908c",2025-10-06,E05-3D.pdf," ",ANEXOS
"69591018-08a1-4b71-b65f-dee6b3e9c77e",2025-10-06,"E07-Movimentação-corte terreno-.pdf"," ",ANEXOS
