arquivo,data,descricao,numero,tipo
"6eb86cf6-6705-4451-bc44-07cf450313a0",2023-10-18,"64efa4978b72d30082023.pdf"," ",publicação
"3b534b35-906a-4fd1-9668-1ae438ad6556",2023-10-18,"TP 219.PMC.2023 - pavimentação lajotas ruas bairro recanto verde.pdf"," ",EDITAL
"b04eb79d-b869-42c7-8c03-6f264083c93f",2023-10-18,"TermodeHomologaoeAdjudicaounificado (8).pdf"," ",HOMOLOGAÇÃO
"53c38397-3a04-4510-af47-70cf807020b2",2023-10-18,"ATA TP 219.PMC.2023 - 8 recebimento proposta conferida e abertura prazo de recurso.pdf"," ","ata de sessão"
"abdf646e-0485-4c1c-9876-66e44c167825",2023-10-18,"ATA TP 219.PMC.2023 - 7  recebimento proposta conferida e encaminhamento para nova proposta.pdf"," ","ata de sessão"
"bc9d75be-2890-452e-917d-89dfca119493",2023-10-18,"ATA TP 219.PMC.2023 - 9 recebidos os termos de desistencia - homologação.pdf"," ","ata de sessão"
"300bb157-f615-4328-8dcd-72ef7b9dddee",2023-10-18,"ATA TP 219.PMC.2023 - 6 abertura das propostas sem representante.pdf"," ","ata de sessão"
"d3f06f68-1df0-459e-a3f5-73a4d2ab1e94",2023-10-18,"ATA TP 219.PMC.2023 - 3 abertura habilitação com representantes.pdf"," ","ata de sessão"
"4b5285b9-1c08-4c8a-89e7-d2db71181b15",2023-10-18,"ATA TP 219.PMC.2023 - 2 registro recebimento paracer juridico impugnação - improcedência.pdf"," ","ata de sessão"
"fe6c8bb4-cd4e-4b32-b3d1-7544789f7964",2023-10-18,"ATA TP 219.PMC.2023 - 1 registro recebimento impugnação.pdf"," ","ata de sessão"
"cbe089f5-b0b1-4eae-9ce3-4d7d6274f844",2023-10-18,"ATA TP 219.PMC.2023 - 5 encerramento prazo recursos e marcação abertura das propostas.pdf"," ","ata de sessão"
"7647187d-267d-422c-b161-5f683afa1d07",2023-10-18,"ATA TP 219.PMC.2023 - 4 análise da documentação - parecer técnico.pdf"," ","ata de sessão"
"41f69a11-90a7-4b91-bd36-7ef7b86cb8b0",2025-10-06,"Relatório Projeto Executivo - PMC - ET VII_REV01.pdf"," ",ANEXOS
"ab444f79-447e-4125-90da-251797b4fe0a",2025-10-06,"009-003-015-185-22-PE-PMC-DE-029-007_(Dren).pdf"," ",ANEXOS
"78292f35-17c9-4eda-88b3-1437397f21bf",2025-10-06,"009-003-015-185-22-PE-PMC-DE-026-007_(Sin).pdf"," ",ANEXOS
"8978ea97-a3e9-4bf2-9f2f-3a0abc17e0ad",2025-10-06,"009-003-015-185-22-PE-PMC-DE-018-007_(Pav).pdf"," ",ANEXOS
"088d492a-8885-4d3b-a500-81ac3305855e",2025-10-06,"Planilha Orçamentária - Etapa VII - Recanto Verde - PMC.pdf"," ",ANEXOS
"f2f443b6-91d8-45a0-83e2-9921c5d492a1",2025-10-06,"Anexo 2 - Relatório de Ensaios - Compactação e ISC.pdf"," ",ANEXOS
