descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Álcool em gel 70% 500 ml",13338466,100,VENCEU,UND,511,5.11
"FLUXOMETRO DIGITAL DE PAREDE",13338532,10,VENCEU,UND,1000,100
