acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1224,2023,"APLICAÇÕES DIRETAS","Recursos Ordinários",27,228,33900000,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,812,
1224,2023,"APLICAÇÕES DIRETAS","Transf. de Convênios União Não rel. educ/saude/assit. social",27,228,33900000,"PREFEITURA MUNICIPAL DE CRICIÚMA"," ",1001,812,
