descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"COMPUTADOR BÁSICO COMPLETO",5035478,2,14,ATIVO,UNIDADE,47614,3401
"COMPUTADOR AVANÇADO COMPLETO",5035479,3,2,ATIVO,UNIDADE,21800,10900
