arquivo,data,descricao,numero,tipo
"6bc355e7-176c-435a-b754-6369bbd61c55",2023-11-09,"ATA TP 250.PMC.2023 - 2 recebimento proposta conferida e abertura prazo de recurso.pdf"," ","ata de sessão"
"22d625c9-1135-4491-9a11-939e3a2f82ce",2023-11-09,"ATA TP 250.PMC.2023 - 3 recebidos os termos de desistencia - homologação.pdf"," ","ata de sessão"
"c4b8b9e8-787f-4395-81c4-a7b3d6b8978c",2023-11-09,"ATA TP 250.PMC.2023 - 1 abertura habilitação e propostas com representantes.pdf"," ","ata de sessão"
"250ad897-5c85-4cd8-8fb4-617cad5cd487",2025-10-06,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
"d6ed7160-8e19-41fe-9f52-b84323d91e39",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"55a9df56-fb59-44f5-9948-98ec0765d60d",2024-04-01,"TP_250.PMC.2023_-_pavimentacao_asfaltica_rua_italia_gobbo_dagostim_%281%29_assinado.pdf"," ",EDITAL
"b98c3a3a-e8af-46d5-bd7a-da16980e22de",2025-10-03,"PARECER JURIDICO-TP 250.PMC.2023 - pavimentação asfáltica rua itália gobbo dagostim.pdf"," ","PARECER JURIDICO"
"55057bfa-f9d4-4628-9698-b4ad4ac29a38",2025-10-06,"PROJETO EXECUTIVO DE PAVIMENTAÇÃO 2.pdf"," ",ANEXOS
"7f15e59b-7a0f-4fa6-a9ed-7c156648a6f4",2025-10-06,"PROJETO EXECUTIVO DE PAVIMENTAÇÃO 3.pdf"," ",ANEXOS
"85e938a8-14bb-4cc8-aafb-893a6282a158",2025-10-06,"PROJETO EXECUTIVO DE PAVIMENTAÇÃO.pdf"," ",ANEXOS
