descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bandeja de plástico ou polietileno reforçado",4678392,8,300,ATIVO,UNIDADE,14100,47
"Caixa organizadora média 20,39 litros  em polipropileno",4678393,13,350,ATIVO,UNIDADE,15155,43.3
"Caixa organizadora de Plástico 42 litros",4678394,15,200,ATIVO,UNIDADE,14200,71
"CHALEIRA Nº22",4678395,29,70,ATIVO,UNIDADE,6930,99
"Estrado modular 25 x 25 x 2,3 cm",4678396,38,2000,ATIVO,UNIDADE,46400,23.2
"Faca para cozinha 7",4678397,40,140,ATIVO,UNIDADE,2478,17.7
"Fue inox com cabo de polietileno 30cm",4678398,44,70,ATIVO,UNIDADE,2939.3,41.99
"Lixeira 100 litros com tampa e pedal",4678399,50,70,ATIVO,UNIDADE,16100,230
"Panela Caldeirão de alumínio 22,5 litros",4678400,55,70,ATIVO,UNIDADE,9590,137
"Caçarola de alumínio  número 30, aprox. 10 litros",4678401,57,70,ATIVO,UNIDADE,6790,97
"Panela Caçarola de alumínio 23,5 litros.",4678402,58,70,ATIVO,UNIDADE,11130,159
"Panela de pressão  20,8 Litros",4678403,61,65,ATIVO,UNIDADE,33670,518
"Panela de pressão 13 litros",4678404,62,65,ATIVO,UNIDADE,29185,449
"PEGADOR DE SALADA",4678405,63,100,ATIVO,UNIDADE,1700,17
"Pratos de vidros",4678406,64,6000,ATIVO,UNIDADE,28980,4.83
"Taça Transparente de água 320 ml",4678407,68,1000,ATIVO,UNIDADE,8180,8.18
