descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Jogo alfabeto minúsculo em eva",5395040,11,5,ATIVO,CAIXA,320,64
"Jogo alfabeto, números e sinais em eva",5395041,12,5,ATIVO,CAIXA,320,64
"Jogo baralho altmann",5395042,13,6,ATIVO,CAIXA,1968,328
"Jogo casinha yellow house",5395043,16,6,ATIVO,UNIDADE,1044,174
"Jogo discriminação auditiva 24 jogos",5395044,19,6,ATIVO,CAIXA,2400,400
"Jogo discriminação auditiva e treino articulatório",5395045,20,6,ATIVO,CAIXA,2100,350
"Jogo dominó de animais domésticos",5395046,21,6,ATIVO,CAIXA,117,19.5
"Jogo dominó de cores",5395047,22,6,ATIVO,CAIXA,117,19.5
"Jogo dominó de figura fundo",5395048,23,6,ATIVO,CAIXA,117,19.5
"Jogo dominó de formas geométricas",5395049,24,6,ATIVO,CAIXA,117,19.5
"Jogo dominó de quantidade",5395050,25,6,ATIVO,CAIXA,117,19.5
"Jogo dominó meios de transporte",5395051,26,6,ATIVO,CAIXA,162,27
"Jogo lince alfabeto",5395052,29,6,ATIVO,CAIXA,330,55
"Jogo saúde e higiene",5395053,30,6,ATIVO,CAIXA,642,107
"Mini cone chapéu Chinês",5395054,77,5,ATIVO,kit,160,32
