descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Foco clínico auxiliar e ginecológico portá-til, lâmpada LED, com espelho móvel",11261672,10,VENCEU,UN,5000,500
"Oximetro de Pulso Portátil de mesa, com Curva Pletismografica, base móvel com carregador",11261680,10,VENCEU,UN,20500,2050
"Detector de batimento cardíaco fetal  digital portátil",11261681,20,VENCEU,UN,18000,900
