acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1075,2023,"APLICAÇÕES DIRETAS","Alienações de Bens dest. a Outros Programas / superávit exercício anterior",27,189,44900000,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA"," ",1017,813,
