descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Caderno Pequeno brochura não reciclado",5498913,12,20000,ATIVO,UNIDADE,23800,1.19
"Fita adesiva plastica transparente",5498914,34,6000,ATIVO,UNIDADE,15840,2.64
"Grampeador médio de mesa metálico, 26/6",5498915,44,500,ATIVO,UNIDADE,5175,10.35
"Papel Almaço;",5498916,60,200,ATIVO,RESMA,7500,37.5
"Papel couchê 180g/m2 com brilho",5498917,63,100,ATIVO,PACOTE,1100,11
"Perfurador  2 furos 20 folhas",5498918,69,200,ATIVO,UNIDADE,2070,10.35
"PINCEL ATOMICO",5498919,70,3500,ATIVO,UNIDADE,4025,1.15
"Pincel chato - numero 12",5498920,71,2000,ATIVO,UNIDADE,1900,0.95
"Pincel chato - numero 8",5498921,72,2000,ATIVO,UNIDADE,1500,0.75
"Pincel marcador permanete 2pontas",5498922,73,80,ATIVO,CAIXA,1520,19
"Pincel para quadro branco ou vidro RECARREGÁVEL",5498923,74,3750,ATIVO,UNIDADE,13125,3.5
"Pincel para quadro branco ou vidro RECARREGÁVEL",5498924,75,1250,ATIVO,UNIDADE,4375,3.5
"Refil WBS-VBM",5498925,79,2000,ATIVO,UNIDADE,3500,1.75
"Tesoura de ponta arredondada",5498926,85,5000,ATIVO,UNIDADE,7250,1.45
"Tesoura Doméstica",5498927,86,1000,ATIVO,UNIDADE,3620,3.62
