descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bandeja descartável 46cm x 39cm embalagem contendo 2 unidades.",6313027,193,16,ATIVO,UNIDADE,111.2,6.95
"Bandeja descartável retangular de papelão laminada. Medindo aprox.: 26cm x 32cm. Em embalagem contendo 2 unidades.",6313028,194,16,ATIVO,UNIDADE,108.48,6.78
"Caixa Organizadora Plástico Incolor 56 Litros resistente com trava Altura 34,00cm Largura 40,00cm Comprimento 58,00cm",6313029,196,8,ATIVO,UNIDADE,710,88.75
"Espetinho de madeira para churrasco. Embalados em pacotes com 80 unidades.",6313030,201,10,ATIVO,UNIDADE,57,5.7
"Flanela pano descartável  em rolo. Tamanho do rolo: 33cm de largura x 300 metros de comprimento picotados a cada 50 cm",6313031,203,12,ATIVO,ROLO,1834.8,152.9
"Folha de alumínio Em bobina de 30cm x 7,5m.",6313032,204,80,ATIVO,UNIDADE,384,4.8
"Garfinho descartável para bolo pacote com 50 unidades.",6313033,206,80,ATIVO,PACOTE,454.4,5.68
"Guardanapo de papel pacote folhas simples, medindo em torno de 23 cm X 22 cm.",6313034,207,300,ATIVO,PACOTE,795,2.65
"Luvas plásticas descartáveis em Polietileno atóxico, ambidestra e Descartável. apresentação em caixa Com 100 unidades.",6313035,208,10,ATIVO,CAIXA,13.9,1.39
"Palito de dentes Caixa com 100 unidades.",6313036,209,12,ATIVO,CAIXA,16.8,1.4
"Pano de prato atoalhado, na cor branca, 100% algodão.",6313037,210,48,ATIVO,UNIDADE,216,4.5
"Papel Filme PVC Para freezer Em bobina de 28cm x 30m.",6313038,211,48,ATIVO,UNIDADE,230.4,4.8
"Papel toalha Embalagem de polietileno, contendo 2 rolos com no mínimo 60 toalhas por rolo, medindo 22cm x 20cm cada.",6313039,213,800,ATIVO,PACOTE,3920,4.9
"Prato descartável 20 cm de diâmetro pacotes plásticos com 10 unidades.",6313040,214,500,ATIVO,PACOTE,1285,2.57
"Prato descartável 15 cm de diâmetro pacotes plásticos com 10 unidades.",6313041,215,1000,ATIVO,PACOTE,1150,1.15
"Saco plástico transparente, medindo aproximadamente 21cm x 32cm, com 2kg. Embalagem com 100 unidades.",6313042,217,100,ATIVO,UNIDADE,590,5.9
"Saco plástico transparente, medindo aproximadamente 15 x 10 cm embalagem com 100 unidades.",6313043,218,180,ATIVO,UNIDADE,1044,5.8
"Touca protetora descartável sanfonada confeccionada em TNT (100 polipropileno atóxico) cor branca - Tam. único (pct com 100 und).",6313044,219,12,ATIVO,PACOTE,101.64,8.47
"Sapato de segurança.",6313045,224,8,ATIVO,PAR,711.2,88.9
