descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Alicate Ortodôntico 151 corte amarrilho com Widea",5759216,15,10,ATIVO,UNIDADE,3048.3,304.83
"alicate ortodôntico corte pesado com widea",5759217,16,10,ATIVO,UNIDADE,3049,304.9
"Alicate Ortodôntico Removedor de Bráquete 346R",5759218,19,10,ATIVO,UNIDADE,883.7,88.37
"Alicate ortodôntico saca banda 347",5759219,20,10,ATIVO,UNIDADE,883.6,88.36
"Broca  nº 703 para peça de mão",5759220,163,50,ATIVO,UNIDADE,400,8
"Broca Carbide Esférica nº 02. Para peça de mão",5759221,170,25,ATIVO,UNIDADE,200,8
"Broca Carbide Esférica nº 04. Para peça de mão.",5759222,171,25,ATIVO,UNIDADE,200,8
"Broca Carbide Esférica nº 06. Para peça de mão",5759223,172,25,ATIVO,UNIDADE,200,8
"Broca de alta rotação carbide esférica n° ½",5759224,173,100,ATIVO,UNIDADE,350,3.5
"Broca de alta rotação carbide esférica n° 4",5759225,174,200,ATIVO,UNIDADE,700,3.5
"Broca de alta rotação carbide esférica n° 6",5759226,175,200,ATIVO,UNIDADE,700,3.5
"Broca de alta rotação carbide esférica n° 8.",5759227,176,150,ATIVO,UNIDADE,525,3.5
"Broca de alta rotação carbide esférica n° ¼.",5759228,177,100,ATIVO,UNIDADE,350,3.5
"BROCA HASTE LONGA  LL CARBIDE - Nº2",5759229,211,50,ATIVO,UNIDADE,411.5,8.23
"Broca haste-longa LL carbide - n° 4",5759230,212,50,ATIVO,UNIDADE,411.5,8.23
"Broca haste-longa LL carbide - n° 6",5759231,213,50,ATIVO,UNIDADE,469.5,9.39
"Broca haste longa carbide - nº701",5759232,214,200,ATIVO,UNIDADE,1646,8.23
"Broca haste longa carbide - nº702",5759233,215,200,ATIVO,UNIDADE,1646,8.23
"Broca haste longa carbide nº 703",5759234,216,150,ATIVO,UNIDADE,1282.5,8.55
"Broca n° 9406 FG 19mm - Multilaminada 30 laminas oval",5759235,221,50,ATIVO,UNIDADE,607.5,12.15
"Extirpa nervos SORTIDO 10-40 de 21mm",5759236,316,250,ATIVO,CARTELA,7500,30
"Lima C Pilot Manual 06 de 21mm",5759237,359,50,ATIVO,CARTELA,1400,28
"Lima C Pilot Manual 06 de 25mm",5759238,360,50,ATIVO,CARTELA,1400,28
"Lima C Pilot Manual 08 de 21mm",5759239,361,50,ATIVO,CARTELA,1400,28
"Lima C Pilot Manual 08 de 25mm",5759240,362,50,ATIVO,CARTELA,1400,28
"Lima C Pilot Manual 10 de 21mm",5759241,363,50,ATIVO,CARTELA,1400,28
"Lima C Pilot Manual 10 de 25mm",5759242,364,50,ATIVO,CARTELA,1400,28
"Lima C Pilot Manual 15 de 21mm",5759243,365,50,ATIVO,CARTELA,1425,28.5
"Lima C Pilot Manual 15 de 25mm",5759244,366,50,ATIVO,CARTELA,1425,28.5
"Lima Reciprocante WaveOne Glider 15-21mm.",5759245,367,50,ATIVO,CARTELA,7500,150
"Lima Reciprocante WaveOne Glider 15-25mm.",5759246,368,50,ATIVO,CARTELA,8000,160
"Lima Reciprocante WaveOne Glider 15-31mm",5759247,369,20,ATIVO,CARTELA,3400,170
"Lima Flex-file 1ª série nº 15 a 40 de 21 mm",5759248,370,60,ATIVO,CAIXA,996,16.6
"Lima Flex-file 1ª série nº 15 a 40 de 25 mm",5759249,371,60,ATIVO,CAIXA,900,15
"Lima Flex-file 1ª série nº 15 a 40 de 31 mm",5759250,372,60,ATIVO,CAIXA,900,15
"Lima Flex-file 1ª série nº 15 de 21 mm",5759251,373,70,ATIVO,CAIXA,1120,16
"Lima Flex-file nº 15 de 25 mm",5759252,374,60,ATIVO,CAIXA,996,16.6
"Lima Flex-file nº 15 de 31 mm",5759253,375,60,ATIVO,CAIXA,1020,17
"Lima Flex-file nº 20 de 21 mm.",5759254,376,50,ATIVO,CAIXA,850,17
"Lima Flex-file nº 20 de 25 mm",5759255,377,50,ATIVO,CAIXA,850,17
"Lima Flex-file nº 20 de 31 mm",5759256,378,50,ATIVO,CAIXA,850,17
"Lima Niti K-File 1ª série (#15-40) de 25mm.",5759257,379,50,ATIVO,CXA,1025,20.5
"Lima Niti K-File 1ª série (#15-40) de 31mm",5759258,380,50,ATIVO,CXS,1025,20.5
"Lima Niti K-File 2ª série (#45-80) de 25mm",5759259,381,50,ATIVO,CXA,1025,20.5
"Lima Niti K-File 2ª série (#45-80) de 31mm",5759260,382,50,ATIVO,CXA,1025,20.5
"Lima tipo k #06 de 21mm.",5759261,393,60,ATIVO,CAIXA,600,10
"Lima tipo k #06 de 25mm.",5759262,394,60,ATIVO,CAIXA,600,10
"Lima tipo K  #08 de 21 mm",5759263,395,60,ATIVO,CAIXA,600,10
"Lima tipo K #08 de 25 mm.",5759264,396,80,ATIVO,CAIXA,800,10
"Lima tipo K #08 de 31 mm.",5759265,397,70,ATIVO,CAIXA,700,10
"Lima tipo K #10 de 21 mm.",5759266,398,80,ATIVO,CAIXA,800,10
"Lima tipo K #10 de 25 mm",5759267,399,60,ATIVO,CAIXA,600,10
"Lima tipo K #10 de 31 mm",5759268,400,70,ATIVO,CAIXA,700,10
"Lima tipo K 2ª série (45-80 de 21 mm).",5759269,401,50,ATIVO,CAIXA,500,10
"Lima tipo K 2ª série (45-80 de 25 mm).",5759270,402,50,ATIVO,CAIXA,500,10
"Lima tipo K 2ª série (45-80 de 31 mm).",5759271,403,30,ATIVO,CAIXA,300,10
"Limas Rotatórias para retratamento #30/09 19mm, #25/08 18mm,",5759272,408,80,ATIVO,CAIXA,6800,85
