arquivo,data,descricao,numero,tipo
"b675fc9f-57f3-46ce-8c18-144821e4431e",2024-07-02,"CPE 050.PMC.2024.pdf"," ",EDITAL
"03d360f0-94db-492c-b5a2-15affe125a7a",2025-10-03,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"d11bc13a-7f5f-4750-a022-a0e1ad023c29",2024-05-15,"TermodeHomologaoeAdjudicaounificado (20).pdf"," ",HOMOLOGAÇÃO
"4d70cf03-aa93-4dd6-ac4d-2a6044f07485",2024-09-16,"Planilha Orçamentária Completa - Orçamento Sintético.xlsx"," ","ORÇAMENTO ESTIMADO"
"d7df78b3-eaae-4510-a30e-2e7a7a79bace",2025-10-03,"PROJETO EXECUTIVO.pdf"," ","PROJETO EXECUTIVO"
"9b17d7b6-273a-413a-9c05-236b22e14dd2",2025-10-03,ART.pdf," ",ART
"019b1016-deb8-4b12-ace0-d2c70d0859a3",2025-10-02,"3.Planilha Orçamentária.zip"," ",ANEXOS
"242c33c7-ac9d-4e70-bbd3-ee65ff72afd5",2025-10-02,"ETP - ABERTURA DE VIA 2.pdf"," ",ANEXOS
"857a3ade-f46c-4326-a782-2df429061f15",2025-10-03,"PARECER JURIDICO - CPE 050.PMC.2024  - abertura da via entre a rodovia antonio just e a rua placidina inácio fernandes FONPLATA.pdf"," ","PARECER JURIDICO"
"3e2d71f3-ed27-4aea-aaeb-a66f26f68b00",2025-10-03,"ATA DE JULGAMENTO.pdf"," ","ata de julgamento"
"b6542f7e-043f-4946-9fb6-044ea3ed8233",2025-10-03,"ATA DE ADJUDICACAO.pdf"," ","ata de julgamento"
