descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Broca lêntulo 25mm N°25",5759113,218,20,ATIVO,CAIXA,520,26
"Broca lêntulo 25mm N°35",5759114,219,20,ATIVO,CAIXA,520,26
"Broca lêntulo 25mm N°40",5759115,220,20,ATIVO,CAIXA,520,26
"CIMENTO DE HIDROXIDO DE CALCIO",5759116,239,250,ATIVO,kit,5250,21
"Escova de polimento scoth brithe fina",5759117,299,10,ATIVO,UNIDADE,190,19
"escova de polimento couro chamois - marrom",5759118,300,10,ATIVO,UNIDADE,190,19
"Espaçador Digital nº30 de 21 mm",5759119,307,50,ATIVO,CAIXA,950,19
"Espaçador Digital nº30 de 25 mm",5759120,308,50,ATIVO,CAIXA,950,19
"Lima Reciprocante WAVE ONE GOLD (20.07 -21mm) AMARELA",5759121,385,120,ATIVO,CAIXA,25800,215
"Lima Reciprocante WAVE ONE GOLD (20.07 -25mm) AMARELA",5759122,386,120,ATIVO,CAIXA,25200,210
"Lima Reciprocante WAVE ONE GOLD (25.07 - 31MM) VERMELHA",5759123,388,15,ATIVO,CAIXA,2925,195
"Lima Reciprocante WAVE ONE GOLD (25.07 - 25mm) VERMELHA",5759124,389,120,ATIVO,CAIXA,23400,195
"Lima Reciprocante WAVE ONE GOLD (35.06 - 21mm) VERDE",5759125,390,120,ATIVO,CAIXA,23400,195
"PAPEL ALUMÍNIO",5759126,426,150,ATIVO,ROLO,1170,7.8
"Edta Liquido Trissódico 17%",6070033,285,200,ATIVO,FRASCO,1704,8.52
