arquivo,data,descricao,numero,tipo
"4352d8fc-c0a0-4eb6-aff9-ebfdf582dce3",2025-10-03,"Formalizacao de Demanda.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"f6fc7206-1796-474e-964d-091f83acecdf",2024-12-09,CPE_084.PMC.2024.pdf," ",EDITAL
"b9756184-d234-4ea3-8d96-34ffd46f79f2",2025-10-03,PUBLICAÇÃO.pdf," ","COMPROVANTE DE PUBLICAÇÃO"
"1419ae86-e388-4300-aa73-f1f44411a171",2025-10-03,ART.pdf," ",ART
"a02cadf2-f496-41f4-b693-9d95a5a545cf",2025-10-03,PROJETO.pdf," ","PROJETO EXECUTIVO"
"b9d8c396-d6d7-471a-8c6f-b4a8ab644dc8",2025-10-03,ETP.pdf," ",ANEXOS
"0ae958f6-c9f3-4e6f-a32f-4de57002fcdd",2025-10-03,"Ata Sessao Disputa.pdf"," ",ATAS
"9c2ee85d-cc88-4954-93c7-b6da23af59b7",2025-10-03,"Ata Sessao Adjudicacao.pdf"," ",ATAS
"baf18f7a-3fee-4724-9786-a06c04fe5e60",2025-10-03,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"c420cd15-2713-4ead-999b-f4da7113a876",2025-10-03,"PARECER JURIDICO - CPE 084.PMC.2024  - pavimentação a base de lajotas e asfáltica em ruas do bairro são sebastião.pdf"," ","PARECER JURIDICO"
