arquivo,data,descricao,numero,tipo
"4a1e6654-8882-438a-ad8a-921ebe60c421",2024-11-05,"PRE 193.PMC.2024 - RP de peças e serviços manutenção eletrica e ar condicionado veículos.pdf"," ",EDITAL
"ecfd2ac1-1100-4b1c-a00e-b59035960ef7",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"e0eb2b2d-6b9b-44ed-beed-3e91061827e9",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"057edf61-91cb-42e3-968c-56bc6a77be46",2025-10-03,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"7a89915e-7372-46da-8950-ba1c5cb3ee00",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"dca5893b-a5ee-467b-942a-8482b1073f86",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"f47748de-195c-4440-9cd9-4581e2db504e",2025-10-03,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"cea078fe-223f-47fe-b795-e609c694de87",2025-10-03,"PARECER JURIDICO - PRE 193.PMC.2024 - RP de peças e serviços manutenção eletrica e ar condicionado veículos.pdf"," ","PARECER JURIDICO"
