arquivo,data,descricao,numero,tipo
"870d46b1-d303-42f5-9a7f-4952707a4f07",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"f66f742a-02e2-44d9-9f3a-219df1c9a1c3",2024-10-29,"Justificativa_para_Dispensa_assinado.pdf"," ","JUSTIFICATIVA DE DISPENSA"
"a724a47a-8b41-4b9b-8012-55fcd2521cba",2025-10-03,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"9c03fcf9-6785-4ed6-9774-52b9e2c1cf56",2025-10-03,"RAZÃO DE ESCOLHA DO CONTRATADO.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"f2579205-76af-403e-b6ca-e8c32af99eaf",2025-10-03,ETP.pdf," ",ETP
"30a2395c-ea46-4b26-a9ac-98c024a999b2",2025-10-03,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"4f0f31d5-dbbf-40c6-a28d-a1d9206bffa2",2025-10-03,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"4ec56943-1ed6-475e-8973-f7bf4a4fd2ad",2024-10-29,"Minuta_Calhas_Rua_Coberta_assinado.pdf"," ",EDITAL
"ea84f21e-7a85-4d51-beb5-81d8705c5d59",2025-10-03,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"924007d5-d18b-4af5-8cc2-663c4efd62d5",2025-10-03,"PARECER JURIDICO - Dispensa nº 186.PMC.2024 - Aquisição calhas - REAL CALHAS.pdf"," ","PARECER JURIDICO"
