descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"APAGADOR  DE QUADRO  BRANCO",16424326,587,PERDEU,UND,9697.24,16.52
"Aparelho telefônico com fio",16424327,82,PERDEU,UND,6396,78
"Aparelho telefônico convencional de mesa, sem fio",16424328,64,PERDEU,UN,12032,188
"Apontador COM DEPÓSITO.",16424329,465,PERDEU,UND,8635.05,18.57
"BALAO n°7",16424331,5101,PERDEU,PCT,47643.34,9.34
"BANDEJA Acrílica dupla fixa",16424332,380,PERDEU,UND,15811.8,41.61
"BARBANTE FIO 8",16424333,192,PERDEU,UND,5675.52,29.56
"Bastão de Cola Quente Grosso",16424334,4760,PERDEU,UND,9520,2
"Bateria ALCALINA, 9 volts",16424336,525,PERDEU,CAR,7743.75,14.75
"Bloco de recado autoadesivo",16424337,1545,PERDEU,PCT,6952.5,4.5
"Bobina de saco plástico transparente",16424339,2325,PERDEU,RL,52080,22.4
"bobina de saco plastico transparente.",16424342,2592,PERDEU,UND,87091.2,33.6
"bobina de saco plastico transparente.",16425702,864,PERDEU,UND,29030.4,33.6
"Borracha (amarradilha) para dinheiro nº 18",16424344,2020,PERDEU,PCT,8746.6,4.33
"Borracha apagadora escritas branca escolar - nº 40",16424345,126,PERDEU,CX,1855.98,14.73
"Borracha de vinil para grafite  de apagar",16424346,390,PERDEU,UND,877.5,2.25
"Caderno brochura (pequeno) 1/4 capa dura",16424347,750,PERDEU,UND,4777.5,6.37
"Caderno espiral (pequeno) 1/4 capa dura",16424348,900,PERDEU,UND,8055,8.95
"Caderno Pequeno brochura.",16424349,1430,PERDEU,UND,3503.5,2.45
"Caderno Brochurão com capa Flexível",16424350,1420,PERDEU,UND,8378,5.9
"Caderno Universitario capa dura.",16424351,970,PERDEU,UND,8962.8,9.24
"Caixa de arquivo morto.",16424352,3050,PERDEU,UND,16653,5.46
"Caixa em papelão para arquivo morto;",16424353,11700,PERDEU,UND,52650,4.5
"CAIXA organizadora alta transparente  30 litros",16424354,335,PERDEU,UND,16592.55,49.53
"CAIXA organizadora baixa transparente retangular 10 lt.",16424355,295,PERDEU,UND,4956,16.8
"Caixa organizadora",16424356,315,PERDEU,UN,12568.5,39.9
"Caixa organizadora média 20,39 litros  em polipropileno",16424357,405,PERDEU,UND,18638.1,46.02
"Caixa para correspondencia .",16424358,270,PERDEU,UND,21573,79.9
"Calculadora de mesa 12 digitos",16424359,512,PERDEU,UND,11141.12,21.76
"Caneta destaca texto, material plástico com pontas macias chanfrada 2mm,não recarregável, cor fluorescentes amarela/azul/rosa/laranja/verde e vermelha.",16424360,1092,PERDEU,CX,13005.72,11.91
"Caneta esferográfica",16424361,802,PERDEU,CX,41519.54,51.77
"caneta esferográfica na cor preta",16424362,341,PERDEU,CX,18038.9,52.9
"Caneta esferográfica VERDE ponta fina, corpo cilíndrico ou sextavado, ou outro formato anatômico.",16424363,70,PERDEU,CX,3671.5,52.45
"caneta esferográfica na cor vermelha",16424364,156,PERDEU,CX,5728.32,36.72
"Caneta Hidrografica",16424365,274,PERDEU,CX,2712.6,9.9
"CANETA PARA RETROPROJETOR",16424366,430,PERDEU,UND,3255.1,7.57
"Cartolina com gramatura mínima 180/gm2, tamanho 500X660mm",16424367,5750,PERDEU,UND,8337.5,1.45
"Clips para papel 2/0 caixa com 100 unidades.",16424374,2810,PERDEU,CX,8149,2.9
"Clips para papel 6/0 caixa com 50 unidades.",16424375,1810,PERDEU,CX,5846.3,3.23
"Clips para papel 8/0 caixa com 25 unidades.",16424376,1810,PERDEU,CX,5249,2.9
"Clips para papel 3/0 caixa com 50 unidades",16424377,2760,PERDEU,CX,9604.8,3.48
"COLA BASTAO 40 G",16424378,1070,PERDEU,UND,4815,4.5
"Cola Bastão 8gr",16424379,660,PERDEU,UND,1650,2.5
"Cola Branca não toxica 110g",16424380,610,PERDEU,UND,3568.5,5.85
"Cola instatânea",16424381,420,PERDEU,UND,2961,7.05
"Cola instantânea, para adesão em diversos tipos de materiais, embalagem com peso mínimo de 2g.",16424382,370,VENCEU,UND,259,0.7
"Colher descartável de sobremesa",16424383,230,PERDEU,PCT,949.9,4.13
"Corretivo em fita de 6m x 5mm",16424384,1062,PERDEU,CX,42331.32,39.86
"CORRETIVO LIQUIDO",16424385,175,PERDEU,CX,6107.5,34.9
"envelope papel pardo tamanho 34 x 24 cm",16424397,28100,PERDEU,UND,14050,0.5
"Extrator de grampo de INOX tipo alavanca com no minimo 12 cm de comprimento, caixa com 12 unidades.",16424404,165,PERDEU,CX,3499.65,21.21
"Fita adesiva 12x10 colorida nas varias cores",16424405,100,PERDEU,UND,180,1.8
