arquivo,data,descricao,numero,tipo
"7963e5b9-d67d-4e53-8570-15177196faf9",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"5e903c8a-db58-44e2-9882-9633e5fd70de",2024-10-22,"Dispensa Eletrônica 165.PMC.2024- Aquisição de digitalizador de projetos.pdf"," ",EDITAL
"37deea30-c566-47d2-beac-8c4ce8209105",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"fe4df173-c04a-4b69-9f72-05e8467f3f0e",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"12a23061-6cfa-4025-91ae-bf18fd346eae",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"93f911ee-2a17-44b7-af47-549e724a1014",2025-10-06,"JUSTIFICATIVA DE DISPENSA.pdf"," ","JUSTIFICATIVA DE DISPENSA"
"d37539de-6e8c-43e5-b18d-9b91bbdbf435",2025-01-27,RAZAO_assinado.pdf," ","RAZAO DE ESCOLHA DO CONTRATADO"
"51d4b540-fb61-491b-819c-74d8cf7c1ec6",2025-01-27,JUST_PRECO_assinado.pdf," ","JUSTIFICATIVA E PREÇO"
"af121ae7-477e-473e-b652-9aa3ea636fdb",2025-10-06,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"ceeadd45-8d87-4913-98c8-49d457bc4e40",2025-10-06,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"0350fa6a-3290-477e-b1bd-493635e0fec3",2025-10-06,"Ata Adjudicacao.pdf"," ",ATAS
"cca90e51-8f90-4f79-b119-58fa5f094f88",2025-10-06,"Ata Sessao Final.pdf"," ",ATAS
"dd8b5bcd-eb26-4710-b8a4-8dd0b3ce3fca",2025-10-06,"Ata Homologacao.pdf"," ",HOMOLOGAÇÃO
"7e1c88cd-33ee-4371-8522-18f67f44f2e0",2025-10-03,"PARECER JURIDICO - DE 165.PMC.2024- Aquisição de digitalizador de projetos.pdf"," ","PARECER JURIDICO"
