arquivo,data,descricao,numero,tipo
"97b6d6b5-46b3-4fad-b358-cc9f4c6e1b5f",2024-12-17,"Cred ChP 041.FMS.2024 - credenciamento de exames.pdf"," ",EDITAL
"f9f7aae9-fe91-4cf5-95d8-57e50a9f90d7",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"ee973c9f-9648-4b0b-8306-336f09d4d087",2025-10-06,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"1c27f3fe-b40d-495e-862a-b893225c48b3",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"3dbaf620-d499-4203-b70b-e922e9498317",2025-10-06,"ESTUDO TECNICO PRELIMINAR.pdf"," ","ESTUDO TECNICO PRELININAR"
"fd8f1fd3-2164-45e4-94e2-3af4d295c7dd",2025-10-06,"JUSTIFICATIVA DO PREÇO.pdf"," ","JUSTIFICATIVA E PREÇO"
"e40844f6-6acf-4866-bcb3-3b76d7e69b81",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"30a10e4a-8a65-499b-92cf-e25466a179e7",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"e020d722-eb7b-49c9-9344-bb2ac65e9809",2025-10-06,HOMOLOGACAO.pdf," ",HOMOLOGAÇÃO
"172e3b0e-40f8-4445-8f22-00350334756d",2025-10-06,"JUSTIFICATIVA DE INEXIGIBILIDADE.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"123d6814-3fb4-4b43-8ab0-a6c2b77462d2",2025-10-03,"PARECER JURIDICO - Cred ChP 041.FMS.2024 - credenciamento de exames.pdf"," ","PARECER JURIDICO"
