ano,data,dataVencimento,itens,numero,ocorrencias
2025,2025-02-27,2026-02-27,"itens_224f7c9d-846e-43a3-b28c-711b373330e2.csv",54,"ocorrencias_5392cb03-3870-4ac4-af71-d58d8e4175a3.csv"
2025,2025-02-27,2026-02-27,"itens_304673bc-8e67-4e03-a6e1-8b944bd4ce49.csv",53,"ocorrencias_e9ed51a8-3317-4efb-a52a-dc28bf0fbbbd.csv"
2025,2025-02-27,2026-02-27,"itens_79d1ba9d-b00f-4c21-b068-cf6cf9b5ba19.csv",52,"ocorrencias_e2d8dc10-5472-4397-90ec-104a218d8ca9.csv"
2025,2025-02-27,2026-02-27,"itens_11ee4bd1-e12d-40ea-9f3a-928e424a358e.csv",51,"ocorrencias_4d0e0db3-8315-4ca6-ac85-8364d03f51f4.csv"
2025,2025-02-27,2026-02-27,"itens_ef01a340-d9d6-4462-b3f7-0445eec8faec.csv",50,"ocorrencias_3d10e8ef-902e-48c9-bcb2-c4aba074da6b.csv"
2025,2025-02-27,2026-02-27,"itens_3ace7cf1-b848-48bb-aa73-6d70ef946287.csv",49," "
2025,2025-02-27,2026-02-27,"itens_9c627d6e-a790-40f7-9afc-a511c08e3cca.csv",48,"ocorrencias_35443ee3-f2a0-4c62-a830-9d85875d5ff5.csv"
2025,2025-02-27,2026-02-27,"itens_4c81a029-b5e1-4dd6-8b94-a1623b0441b9.csv",47,"ocorrencias_25b3033a-be44-4f68-846c-22c9a22b69bf.csv"
2025,2025-02-27,2026-02-27,"itens_1756ee32-8f14-4414-89d5-2064534eb714.csv",46,"ocorrencias_1b4a17f2-366e-4e1d-8bc0-c995c29556af.csv"
2025,2025-02-27,2026-02-27,"itens_6e77165d-4786-4bf6-9343-585c5b500e62.csv",45,"ocorrencias_cd37956d-e3b0-460b-bd36-dc98b3b70a4d.csv"
2025,2025-02-27,2026-02-27,"itens_bd1690da-a51e-4598-b118-3f057cd2d3cd.csv",44,"ocorrencias_f4001ff7-2c0c-4fd0-849e-de0f319e4f4b.csv"
2025,2025-02-27,2026-02-27,"itens_97d1e32a-a4c0-4f5b-b5fa-fca1c2fd8731.csv",43,"ocorrencias_6f0539f8-ffbe-4dca-9627-13c19217fe9c.csv"
2025,2025-02-27,2026-02-27,"itens_1769cc86-fe80-4a5a-8a23-758a951011a3.csv",42,"ocorrencias_d63d232c-bfa5-423e-b8d1-740954dc1713.csv"
2025,2025-02-27,2026-02-27,"itens_66178d58-5a51-4cb5-8bcc-4170782577c1.csv",41,"ocorrencias_5d16e4fa-e85a-48db-9d3e-a8122f40368b.csv"
2025,2025-02-27,2026-02-27,"itens_683d9550-f9f1-410a-bc64-25565a703cda.csv",40,"ocorrencias_b3bd1e3d-88f9-4f56-a7e1-168dbe85a47d.csv"
2025,2025-02-27,2026-02-27,"itens_4e8ef0a0-34a3-40a2-8e0a-04aa73001e99.csv",39,"ocorrencias_ac5cf121-5f14-4d23-8c3f-f48bde1eb9ee.csv"
