arquivo,data,descricao,numero,tipo
"5cd4bc53-849c-4848-ba8a-cc14e9c1ad5b",2024-02-08,"PRE 001.FMS.2024 - RP de fraldas descartáveis.pdf"," ",EDITAL
"8294d931-d54f-4c36-af4d-ab88a5dfb3fb",2025-10-03,"PUBLICACAO (2).pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"7148de2a-ca14-43a5-a54a-d67add8dbc09",2024-04-02,"TermodeHomologaoeAdjudicaounificado - 2024-04-02T163552.366.pdf"," ",HOMOLOGAÇÃO
"47ada7eb-e9b3-4c36-87d2-7b7483fa61a8",2024-07-24,"TERMO DE REFERENCIA-FRALDAS 24 10-01-24.pdf"," ","TERMO DE REFERENCIA"
"1af1062c-9e41-455e-ab7c-f16df6076f36",2024-07-24,"1. FORMALIZAÇÃO DEMANDA FRALDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"92301a86-aa4e-4b98-8d78-06183822732a",2025-10-03,"ORCAMENTO Fraldas 2024-2025.xls"," ","ORÇAMENTO ESTIMADO"
"7795256d-863a-40f7-a73d-67c44fec6514",2025-10-03,"ORCAMENTO FRALDAS.pdf"," ","ORÇAMENTO ESTIMADO"
"4734db8f-5105-4ede-874d-172d20f94e58",2025-10-03,"IMPUGNAÇÃO NOELI.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"bc62d4d4-8d1b-415c-b181-c27ccdf5c81a",2025-10-03,"IMPUGNACAO STJ.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"2e43155d-4ad9-4478-8b87-5f27fffc38e2",2025-10-03,"PARECER JURIDICO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"d80e00f0-9430-4eac-8790-9c0176a8e517",2025-10-03,"PARECER JURIDICO - PRE 001.FMS.2024 - RP de fraldas descartáveis.pdf"," ","PARECER JURIDICO"
"af9846ca-6bea-4321-8309-b0d2fca79ee0",2025-10-03,"ATA DE JULGAMENTO.pdf"," ","ata de sessão"
"ec6dc6f3-48b9-4d1f-a3ca-07c4c018b058",2025-10-03,"ATA DE ADJUDICACAO.pdf"," ","ata de sessão"
"1fa6fbc4-3eb3-4ce5-bff0-7772c8e58ea5",2025-10-03,"ATA DE PROPOSTAS.pdf"," ","ata de sessão"
"a161ab49-5ff9-41e6-9f48-331fa9ad95e0",2025-10-03,"ATA DE PROPOSTA READEQUADA.pdf"," ","ata de sessão"
